OBJECTID,SEGID,SUBAREAID,FAC_WDAVG,FAC_SPR,FAC_FAL,FAC_SPRFAL,aadtAdjFac,DYVOL2019,DYVOL2023,DYVOL2028,DYVOL2032,DYVOL2042,DYVOL2050,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_FIPS,PLANAREA,F_AREA,ADJHIST,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,OV_REV,OV_LTPRV,OV_ZERO,OV_HIADJ,OV_50LT19,OV_503X19,OV_FURREV,NOTES,NOTES_FURR,OV_SEG,NOTES_SEG,FL_REV,FL_LTPRV,FL_ZERO,FL_HIADJ,FL_50LT19,FL_503X19,FL_FURREV,FL_SEG,CO_NAME,Shape__Length
588,0089_406.4,1,1.0918,1.0107,1.0324,1.02155,-3672,55166.0,62862.5,64822.6,68312.1,93430.2,97202.7,50528,57577,59372,62568,85574,89030,47000,54000,55500,59000,82000,85500,57,WFRC,WFRC,0.0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,New capacity in 2042,,0,,0,0,0,0,0,0,0,0,Weber,455.668695420688
589,0089_406.6,1,1.0918,1.0107,1.0324,1.02155,-2713,54119.8,60277.2,61796.1,64716.8,91987.5,95627.3,49569,55209,56600,59275,84253,87587,47000,52500,54000,56500,81500,85000,57,WFRC,WFRC,0.0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,New capacity in 2042,,0,,0,0,0,0,0,0,0,0,Weber,838.074858687274
590,0089_407.0,1,1.0924,1.0104,1.0243,1.01735,5899,44741.1,50194.0,51178.3,52511.7,78845.7,81642.3,40957,45948,46849,48070,72177,74737,47000,52000,52500,54000,78000,80500,57,WFRC,WFRC,0.0,0,-1000,0,1500,0,0,0,0,0,0,0,0,0,New capacity in 2042,,0,,0,0,0,0,0,0,0,0,Weber,2208.07027618282
591,0089_408.1,1,1.0924,1.0104,1.0243,1.01735,5463,41848.8,47071.3,47945.2,49090.9,73841.1,76394.2,38309,43090,43890,44939,67595,69932,44000,48500,49500,50500,73000,75500,57,WFRC,WFRC,0.0,0,-2000,0,2000,0,0,0,0,0,0,0,0,0,New capacity in 2042,,0,,0,0,0,0,0,0,0,0,Weber,720.789707244908
592,0089_408.4,1,1.0924,1.0104,1.0243,1.01735,6850,22819.6,24794.3,25389.6,25940.1,38404.9,39920.8,20889,22697,23242,23746,35156,36544,27500,29500,30000,30500,42000,43500,57,WFRC,WFRC,0.0,0,-1000,0,500,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,1733.39660333209
593,0089_409.3,1,1.0924,1.0104,1.0243,1.01735,2781,27264.0,29368.1,30261.9,31432.2,41973.6,44013.9,24958,26884,27702,28774,38423,40291,27500,29500,30500,31500,41000,43000,57,WFRC,WFRC,0.0,0,-1000,0,1000,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,701.670979414962
594,0089_409.6,1,1.0924,1.0104,1.0243,1.01735,3854,26091.7,28181.3,29131.0,30146.2,39972.4,40904.1,23885,25798,26667,27596,36591,37444,27500,29500,30500,31500,40500,41500,57,WFRC,WFRC,0.0,0,-1000,0,1000,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,913.00900558539
595,0089_410.0,1,1.0924,1.0104,1.0243,1.01735,3224,26780.4,28904.4,29836.5,30810.3,39606.8,40640.1,24515,26460,27313,28204,36257,37203,27500,29500,30500,31500,39500,40500,57,WFRC,WFRC,0.0,0,-1000,0,1000,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,498.577487396656
596,0089_410.2,1,1.0924,1.0104,1.0243,1.01735,2949,27081.1,30091.7,31351.2,32847.0,38581.7,39616.3,24790,27546,28699,30069,35318,36265,27500,30500,31500,33000,38500,39000,57,WFRC,WFRC,0.0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,455.778168613358
597,0089_410.5,1,1.0924,1.0104,1.0243,1.01735,7469,24552.3,27418.8,28796.5,30010.9,34843.7,35871.4,22476,25100,26361,27472,31896,32837,30000,32500,34000,35000,39500,40500,57,WFRC,WFRC,0.0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,463.171885163488
598,0089_410.7,1,1.0924,1.0104,1.0243,1.01735,10299,21461.5,24188.1,25366.1,26679.6,31232.3,32150.7,19646,22142,23221,24423,28591,29431,30000,32500,33500,34500,39000,39500,57,WFRC,WFRC,0.0,0,-1000,0,500,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,792.846405260706
599,0089_411.1,1,1.0946,1.0117,1.0095,1.0106,11665,20009.8,22744.1,23907.4,25211.6,29837.1,30878.8,18280,20778,21841,23033,27258,28210,30000,32500,33500,34500,39000,40000,57,WFRC,WFRC,0.0,0,-1000,0,500,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,488.779060846494
600,0089_411.3,1,1.0946,1.0117,1.0095,1.0106,7367,24714.3,27316.3,28446.3,29793.1,34466.1,35183.3,22578,24956,25988,27218,31487,32143,30000,32500,33500,34500,39000,39500,57,WFRC,WFRC,0.0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,865.939355050772
601,0089_411.7,1,1.0946,1.0117,1.0095,1.0106,13726,17753.2,19477.2,20429.4,21252.4,25176.3,26130.7,16219,17794,18664,19416,23000,23872,30000,31500,32500,33000,36500,37500,57,WFRC,WFRC,0.0,0,-1000,0,500,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,1069.60536587463
602,0089_412.2,1,1.0946,1.0117,1.0095,1.0106,14500,13033.4,14283.5,15099.8,15597.9,18639.7,19496.5,11907,13049,13795,14250,17029,17812,26500,27500,28500,29000,31500,32500,57,WFRC,WFRC,0.0,0,-1000,0,500,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,395.936407860436
603,0089_412.4,1,1.0946,1.0117,1.0095,1.0106,10319,20760.3,22146.5,23520.3,24628.9,28994.0,30175.3,18966,20233,21488,22500,26488,27567,29500,30500,32000,33000,37000,38000,57,WFRC,WFRC,0.0,0,0,0,0,-500,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,1138.92118735342
604,0089_412.9,1,1.0946,1.0117,1.0095,1.0106,8849,27510.9,28594.9,30245.3,31332.3,35138.7,37974.1,25133,26124,27631,28624,32102,34692,34000,35000,36500,37500,41000,43500,57,WFRC,WFRC,0.0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,301.292642258796
605,0089_413.1,1,1.0946,1.0117,1.0095,1.0106,11373,22838.3,23664.8,24976.5,26093.2,29877.5,31075.8,20865,21620,22818,23838,27295,28390,32000,33000,34000,35000,38500,40000,57,WFRC,WFRC,0.0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,620.973314824973
606,0089_413.3,1,1.0946,1.0117,1.0095,1.0106,9960,24385.9,25260.0,26722.7,27925.4,32751.4,34520.1,22278,23077,24413,25512,29921,31537,32000,33000,34500,35500,40000,41500,57,WFRC,WFRC,0.0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,617.142639063579
607,0089_413.6,1,1.0946,1.0117,1.0095,1.0106,0,24074.9,24752.4,25931.1,27075.8,32617.1,34611.9,21994,22613,23690,24736,29798,31621,22000,22500,23500,24500,30000,31500,57,WFRC,WFRC,0.0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,620.426918035078
608,0089_413.9,1,1.0946,1.0117,1.0095,1.0106,-4221,23595.6,24294.1,26198.6,27462.8,31924.8,33457.7,21556,22195,23934,25089,29166,30566,17500,18000,19500,21000,25000,26500,57,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Weber,618.844328757154
609,0089_414.2,1,1.0946,1.0117,1.0095,1.0106,-1318,20418.1,20939.7,22686.7,23866.9,28428.7,30104.0,18653,19130,20726,21804,25972,27502,17500,18000,19500,20500,24500,26000,57,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Weber,309.727762285712
610,0089_414.4,1,1.0946,1.0117,1.0095,1.0106,-5414,24901.0,25617.0,27748.8,28908.2,32634.9,33912.2,22749,23403,25351,26410,29814,30981,17500,18000,20000,21000,24500,25500,57,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Weber,308.403162917422
611,0089_414.5,1,1.0946,1.0117,1.0095,1.0106,7886,28627.8,29180.6,31039.6,32849.4,35992.3,36867.1,26154,26659,28357,30010,32882,33681,34000,34500,36000,38000,41000,41500,57,WFRC,WFRC,0.0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,821.640925549208
612,0089_414.9,1,1.0946,1.0117,1.0095,1.0106,9700,26642.9,27077.6,28840.4,30362.0,33657.6,34705.2,24340,24737,26348,27738,30749,31706,34000,34500,36000,37500,40500,41500,57,WFRC,WFRC,0.0,0,1000,0,0,-1000,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,1128.37574542726
613,0089_415.4,1,1.0924,1.0104,1.0243,1.01735,8841,27556.6,28263.6,30748.4,31607.0,38154.7,39890.2,25226,25873,28148,28934,34927,36516,34000,34500,37000,38000,44000,45500,57,WFRC,WFRC,0.0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,1098.62544313004
614,0089_415.9,1,1.0924,1.0104,1.0243,1.01735,10655,25575.2,26468.8,28585.0,29529.5,36704.7,38322.2,23412,24230,26167,27032,33600,35081,34000,35000,37000,37500,44500,45500,57,WFRC,WFRC,0.0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,1107.73567993208
615,0089_416.5,1,1.0924,1.0104,1.0243,1.01735,-2426,14200.4,14593.9,15942.8,17764.1,20184.5,19899.0,12999,13359,14594,16262,18477,18216,10500,11000,12000,14000,16000,16000,57,WFRC,WFRC,0.0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,1227.76959589715
616,0089_417.0,1,1.0924,1.0104,1.0243,1.01735,1988,13677.2,14149.7,15776.6,16408.7,18424.7,19372.9,12520,12953,14442,15021,16866,17734,14500,15000,16500,17000,19000,19500,57,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Weber,789.764469134235
617,0089_417.4,1,1.0924,1.0104,1.0243,1.01735,-6399,24079.2,24942.2,27503.2,28919.1,31854.2,34583.1,22042,22832,25177,26473,29160,31658,15500,16500,19000,20000,23000,25500,57,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Weber,1064.4432260574
618,0089_417.9,1,1.0924,1.0104,1.0243,1.01735,-7161,24911.2,25635.9,28260.2,29331.9,32326.6,34965.0,22804,23468,25870,26851,29592,32008,15500,16500,18500,19500,22500,25000,57,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Weber,693.820485675564
619,0089_418.2,1,1.0924,1.0104,1.0243,1.01735,-1943,19210.9,20131.4,22407.7,24009.7,27060.8,29324.5,17586,18429,20512,21979,24772,26844,15500,16500,18500,20000,23000,25000,57,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Weber,820.128188977636
620,0089_418.6,1,1.0924,1.0104,1.0243,1.01735,54,17029.1,17811.2,19692.8,20922.6,23346.8,24603.7,15589,16305,18027,19153,21372,22523,15500,16500,18000,19000,21500,22500,57,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Weber,1359.42178956995
621,0089_419.3,1,1.0924,1.0104,1.0243,1.01735,-1034,18217.7,19220.3,21267.2,23052.7,25892.1,29665.5,16677,17595,19468,21103,23702,27156,15500,16500,18500,20000,22500,26000,57,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Weber,1731.58505433602
622,0089_420.1,1,1.0924,1.0104,1.0243,1.01735,2400,14466.2,15394.5,17077.1,19253.2,21814.4,25552.3,13243,14092,15633,17625,19969,23391,15500,16500,18000,20000,22500,26000,57,WFRC,WFRC,10000.0,0,-100,0,0,0,0,0,0,0,0,0,0,0,Adjust historic to match segment just to south,,0,,0,0,0,0,0,0,0,0,Weber,456.354352128126
623,0089_420.3,1,1.0924,1.0104,1.0243,1.01735,-728,9106.9,9753.4,10669.3,11782.8,12762.6,14010.1,8337,8928,9767,10786,11683,12825,7600,8200,9000,10000,11000,12000,57,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Weber,3057.22948371777
624,0089_421.7,1,1.0918,1.0107,1.0324,1.02155,2204,5901.7,6432.1,7152.1,8064.1,8418.7,9341.3,5405,5891,6551,7386,7711,8556,7600,8100,8800,9600,9900,11000,57,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Weber,1619.15991119071
625,0089_422.5,1,1.0918,1.0107,1.0324,1.02155,407,11253.9,12105.2,13853.4,15736.4,19072.4,21769.3,10308,11087,12689,14413,17469,19939,10500,11500,13000,15000,18000,20500,57,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Weber,385.329275813461
626,0089_422.7,1,0.9593,0.9859,1.003,0.99445,-1016,11253.9,12103.3,13875.6,16167.8,19845.8,22716.8,11731,12617,14464,16854,20688,23681,10500,11500,13500,16000,19500,22500,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,FURTHER REVIEW - 2050 > 2x2019,,0,,0,0,0,0,0,0,0,0,Box Elder,1605.38099642412
627,0089_423.4,1,0.9593,0.9859,1.003,0.99445,-8294,19418.3,17331.4,18496.8,19979.9,24222.0,26485.1,20242,18067,19282,20828,25250,27609,12000,9800,11000,12500,17000,19500,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,"New capacity on parallel facility, Perry Street connection completed in 2023",,0,,0,1,0,0,0,0,0,0,Box Elder,817.975029292802
628,0089_423.8,1,0.9593,0.9859,1.003,0.99445,-6111,17323.9,15854.9,17046.1,18470.3,21917.5,24160.6,18059,16528,17769,19254,22847,25186,12000,10500,11500,13000,16500,19000,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,"New capacity on parallel facility, Perry Street connection completed in 2023",,0,,0,1,0,0,0,0,0,0,Box Elder,2522.36860461504
629,0089_425.0,1,1.0918,1.0107,1.0324,1.02155,-2614,15899.2,14291.7,15339.1,16600.2,19640.5,21465.8,14562,13090,14049,15204,17989,19661,12000,10500,11500,12500,15500,17000,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,"New capacity on parallel facility, Perry Street connection completed in 2023",,0,,0,1,0,0,0,0,0,0,Box Elder,4487.33253952036
630,0089_427.1,1,1.0918,1.0107,1.0324,1.02155,-888,15228.8,13525.9,14516.4,15717.6,18609.6,20231.7,13948,12389,13296,14396,17045,18531,13000,11500,12500,13500,16000,17500,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,"New capacity on parallel facility, Perry Street connection completed in 2023",,0,,0,1,0,0,0,0,0,0,Box Elder,1277.66290680722
631,0089_427.7,1,1.0918,1.0107,1.0324,1.02155,-584,14896.3,13171.0,14149.8,15290.8,18192.5,19755.1,13644,12064,12960,14005,16663,18094,13000,11500,12500,13500,16000,17500,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,"New capacity on parallel facility, Perry Street connection completed in 2023",,0,,0,1,0,0,0,0,0,0,Box Elder,834.563263521375
632,0089_428.1,1,1.0918,1.0107,1.0324,1.02155,-184,14459.4,12762.0,13767.8,14841.0,17831.5,19343.2,13244,11689,12610,13593,16332,17717,13000,11500,12500,13500,16000,17500,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,"New capacity on parallel facility, Perry Street connection completed in 2023",,0,,0,1,0,0,0,0,0,0,Box Elder,1458.01138703946
633,0089_428.8,1,0.9593,0.9859,1.003,0.99445,-4253,14497.7,13698.6,14821.0,16104.9,19557.2,21275.3,15113,14280,15450,16788,20387,22178,11000,10000,11000,12500,16000,18000,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,"New capacity on parallel facility, Perry Street connection completed in 2023",,0,,0,1,0,0,0,0,0,0,Box Elder,3307.3307046835
634,0089_430.3,1,1.0918,1.0107,1.0324,1.02155,4285,14659.4,14933.5,16369.2,17665.9,21531.4,23503.6,13427,13678,14993,16181,19721,21527,17500,18000,19500,20500,24000,26000,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Box Elder,3812.48024088248
635,0089_432.1,1,1.0924,1.0104,1.0243,1.01735,3006,16064.9,17026.0,18408.2,19534.2,19274.3,20758.9,14706,15586,16851,17882,17644,19003,17500,18500,20000,21000,20500,22000,3,WFRC,WFRC,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,none,,0,,0,1,0,0,0,0,0,0,Box Elder,2725.76113044279
636,0089_433.3,1,1.0924,1.0104,1.0243,1.01735,1601,17599.5,18799.1,20339.9,21448.1,21070.0,22341.0,16111,17209,18619,19634,19288,20451,17500,19000,20000,21000,21000,22000,3,WFRC,WFRC,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,Add same adjustment as segment to south. New connectivity in 2042.,,0,,0,0,0,0,0,0,0,0,Box Elder,371.445099562484
637,0090_000.0,1,1.0946,1.0117,1.0095,1.0106,2817,8811.3,9269.3,10390.1,10234.3,11572.8,12524.7,8050,8468,9492,9350,10573,11442,11000,11500,12500,12000,13500,14500,3,WFRC,WFRC,0.0,0,0,-500,500,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Box Elder,352.295944919606
638,0090_000.2,1,1.0924,1.0104,1.0243,1.01735,2253,9409.7,9809.5,10878.9,10736.9,12069.5,13020.0,8614,8980,9959,9829,11049,11919,11000,11000,12000,12000,13500,14000,3,WFRC,WFRC,0.0,0,500,0,500,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Box Elder,702.476462127167
639,0090_000.5,1,1.0918,1.0107,1.0324,1.02155,-3248,7140.8,7496.6,8463.3,8431.0,9711.4,10724.5,6540,6866,7752,7722,8895,9823,3300,3600,4500,4500,5600,6600,3,WFRC,WFRC,0.0,0,0,-200,200,0,0,0,0,0,1,0,0,0,Smoothing,,0,,0,0,0,1,0,0,0,0,Box Elder,1995.44127515784
640,0091_000.1,1,1.0918,1.0107,1.0324,1.02155,903,22249.7,24181.2,26761.6,27389.0,30472.3,33429.6,20379,22148,24511,25086,27910,30619,21500,23000,25500,26000,29000,31500,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Box Elder,2009.13965967786
641,0091_001.0,1,1.0924,1.0104,1.0243,1.01735,300,22920.7,25589.3,28756.6,29365.0,31434.6,34551.0,20982,23425,26324,26881,28776,31629,21500,23500,26500,27000,29000,32000,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Box Elder,746.330047440914
642,0091_001.4,1,1.0924,1.0104,1.0243,1.01735,11967,13114.5,14745.6,16365.5,17857.8,18103.9,20516.7,12005,13498,14981,16347,16573,18781,24000,25500,27000,28500,28500,30500,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,"New parallel capacity in 2042, 1175 S to 1400 S connection",,0,,0,0,0,0,0,0,0,0,Box Elder,506.960746694654
643,0091_001.6,1,1.0924,1.0104,1.0243,1.01735,9947,15320.6,16846.8,18402.4,20088.5,17793.7,19907.4,14025,15422,16846,18389,16289,18224,24000,25500,27000,28500,26000,28000,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,"New parallel capacity in 2042, 1175 S to 1400 S connection",,0,,0,1,0,0,0,0,0,0,Box Elder,817.976378663489
644,0091_002.0,1,1.0918,1.0107,1.0324,1.02155,10167,15147.9,16557.6,17726.3,19194.1,22130.7,24601.9,13874,15165,16236,17580,20270,22533,24000,25500,26500,27500,30500,32500,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Box Elder,3769.55384121193
645,0091_003.7,1,1.0918,1.0107,1.0324,1.02155,2405,20810.0,22284.0,24226.0,25511.0,29493.0,32607.0,19060,20410,22189,23366,27013,29865,21500,23000,24500,26000,29500,32500,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Box Elder,2503.76921826731
646,0091_004.9,1,1.012,0.9654,1.0162,0.9908,902,20810.0,22284.0,24226.0,25511.0,29493.0,32607.0,20563,22020,23939,25208,29143,32220,21500,23000,25000,26000,30000,33000,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Box Elder,1757.93015137332
647,0091_005.7,1,1.012,0.9654,1.0162,0.9908,1099,20647.7,22124.8,23798.9,24728.9,27908.1,30763.6,20403,21862,23517,24436,27577,30399,21500,23000,24500,25500,28500,31500,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Box Elder,1929.62877333015
648,0091_006.6,1,1.012,0.9654,1.0162,0.9908,1546,18481.0,19751.0,21456.0,22526.6,26198.0,28991.8,18262,19517,21202,22259,25887,28648,20000,21000,22500,24000,27500,30000,3,WFRC,WFRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Box Elder,7359.20555873655
649,0092_000.0,1,1.0946,1.0117,1.0095,1.0106,1279,29327.3,20545.3,21359.3,38848.4,44361.0,38925.9,26793,18770,19513,35491,40527,35562,28000,20000,21000,37000,42000,37000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,th,,0,,0,1,0,0,0,0,0,0,Utah,255.792069743606
650,0092_000.1,1,1.1568,1.0112,1.0105,1.01085,-29814,66963.1,52369.4,55710.4,61901.8,64290.2,63452.3,57886,45271,48159,53511,55576,54852,28000,15500,18500,23500,26000,25000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,Volume reflects east side of I-15.  th,,0,,0,1,0,1,1,0,0,0,Utah,756.540942174124
651,0092_000.5,1,1.0946,1.0117,1.0095,1.0106,-25466,58602.9,55880.2,58555.2,59083.3,60927.7,70853.9,53538,51051,53495,53977,55662,64730,28000,25500,28000,28500,30000,39500,49,MAG,MAG,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,"none, dip in 2023 due to I-15",,0,,0,1,0,0,0,0,0,0,Utah,653.024439079768
652,0092_000.8,1,1.0946,1.0117,1.0095,1.0106,-39001,70069.7,69587.4,70174.2,72812.2,75804.7,73594.3,64014,63573,64109,66519,69253,67234,25000,24500,25000,27500,30500,28000,49,MAG,MAG,0.0,0,500,0,0,-1000,1500,0,1,0,1,0,0,0,smoothing,,0,,0,1,0,1,0,0,0,0,Utah,1350.8209910225
653,0092_001.4,1,1.0924,1.0104,1.0243,1.01735,-10703,39016.2,40054.9,42899.3,44070.1,46428.7,57724.4,35716,36667,39271,40342,42502,52842,25000,26000,28500,29500,32000,42000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none, big jump in 2050 due to increased lanes",,0,,0,0,0,0,0,0,0,0,Utah,2133.94609329432
654,0092_002.4,1,1.0924,1.0104,1.0243,1.01735,-30655,60811.4,60056.7,66091.1,66499.5,69039.5,86649.4,55668,54977,60501,60875,63200,79320,25000,24500,30000,30000,32500,48500,49,MAG,MAG,0.0,0,500,0,0,0,0,0,1,0,1,0,0,0,"smoothing, big jump in 2050 due to increased lanes",,0,,0,1,0,1,0,0,0,0,Utah,2132.46444053824
655,0092_003.4,1,1.0924,1.0104,1.0243,1.01735,-2718,30293.2,30050.4,32968.1,32301.4,33836.4,41587.8,27731,27509,30180,29569,30974,38070,25000,25000,27500,27000,28500,35500,49,MAG,MAG,0.0,0,500,0,500,0,0,0,0,0,0,0,0,0,"none, big jump in 2050 due to increased lanes nearby",,0,,0,0,0,0,0,0,0,0,Utah,994.244852808515
656,0092_003.9,1,1.0924,1.0104,1.0243,1.01735,-8252,37460.1,35625.3,38750.6,40097.2,40984.0,48185.5,34292,32612,35473,36706,37517,44110,26000,24500,27000,28500,29500,36000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,"smoothing, big jump in 2050 due to increased lanes, drop in 2023 due to new parallel facility",,0,,0,1,0,0,0,0,0,0,Utah,2184.54102254552
657,0092_004.9,1,1.0924,1.0104,1.0243,1.01735,-544,24515.0,22110.7,23756.6,24756.5,25785.2,28884.1,22441,20240,21747,22662,23604,26441,22000,19500,21000,22000,23000,26000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,"none, drop in 2023 due to new facility further south, drop in 2023 due to new parallel facility",,0,,0,1,0,0,0,0,0,0,Utah,1880.47161801512
658,0092_005.8,1,1.0924,1.0104,1.0243,1.01735,1031,19587.7,14435.4,16467.5,17564.5,18537.2,20869.0,17931,13214,15075,16079,16969,19104,19000,14000,16000,17000,18000,20000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,"none, drop in 2023 due to new facility further south, drop in 2023 due to new parallel facility",,0,,0,1,0,0,0,0,0,0,Utah,1308.73226448339
659,0092_006.4,1,1.0918,1.0107,1.0324,1.02155,6319,5075.2,4500.9,4831.6,5421.2,5239.8,5388.9,4648,4122,4425,4965,4799,4936,11000,10500,10500,11500,11000,11500,49,MAG,MAG,0.0,0,500,500,0,500,500,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Utah,1708.51713327508
660,0092_007.3,1,1.0924,1.0104,1.0243,1.01735,6815,4535.1,3858.0,4194.3,4766.1,4647.7,4642.1,4152,3532,3840,4363,4255,4249,11000,10500,10500,11000,11000,11000,49,MAG,MAG,0.0,0,500,500,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Utah,700.849683091919
