OBJECTID,SEGID,FAC_WDAVG,aadtAdjFactor,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,AADT2019,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,FL_NOREV,FL_LTPRV,FL_ZERO,OV_NOREV,OV_LTPRV,OV_ZERO,FL_HIADJ,OV_HIADJ,FL_50LT19,OV_50LT19,FL_503X19,OV_503X19,Shape__Length,GlobalID,CreationDate,Creator,EditDate,Editor
82,0006_256.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,6515,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,11922.5194252517,6276bf8f-d9cc-4804-837c-33b7009e7c04,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
83,0006_261.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,6515,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,11182.713702241,7129dd46-7e38-4d02-b4bd-2ed6a3b6b891,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
84,0006_267.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,6515,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,22893.71502194,cddc3565-04f9-4feb-b90e-cff8f87b0e5b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
85,0006_278.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,5988,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,10617.806504172,c7fb029f-9391-4f42-82a9-671b3b129f73,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
86,0006_283.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,5988,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,34018.4342012991,65a49f2b-98bc-4aae-b563-869e6e821721,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
87,0006_299.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,5988,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1659.37914458855,ab647f91-70a9-48bb-b4a1-f46760b8a498,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
88,0007_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,3032,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,162.806346103321,53c10e34-1029-443c-af91-105e262ec1bc,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
89,0007_000.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,3032,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,453.971938245276,bf547770-65c0-4c18-9254-43270b2ae29c,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
90,0007_000.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,4357,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2491.22362095262,0ec84d8c-7b47-4eb0-9340-0b2606e290ed,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
91,0007_001.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,4357,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1764.56865612281,57665523-3e7d-4672-b062-0fb317a85a8a,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
92,0007_002.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,4357,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2116.88329926067,2289898c-e3a8-4ade-8a99-9afe64a0a3c0,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
93,0007_003.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,4628,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3322.2529953128,727ed37c-7754-4037-8293-06b933630a7d,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
94,0007_005.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,4628,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2078.47194446984,a668d8f9-1ed4-4380-86f5-d80b0f369f9d,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
95,0007_006.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,3089,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2393.81874361549,5d65a289-c089-4619-9414-f5b1a5f6be9e,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
96,0007_007.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,2545,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2037.4844770303,d454f43b-2a06-4728-aeeb-b890bc5d193f,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
97,0007_008.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,2545,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1943.52935310752,f25b6e49-1d2a-48dd-8146-968f6cabddf3,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
98,0007_009.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,2545,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2563.57401957158,3d157f9b-31ee-4efe-9420-c421572e5e70,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
99,0007_010.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,2545,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3873.51373574545,9e1a5018-29dd-44da-9c80-f6103801a39b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
100,0007_012.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,2545,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,5153.35298656433,78f37205-5db5-4a44-94f2-a58512356779,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
101,0007_015.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,5042,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,6678.26461448226,95509b68-d6a0-43bd-8395-20891d514b29,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
102,0008_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,25703,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,833.685582349746,53a7f395-3561-4b7f-8a82-4d40ccd627bf,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
103,0008_000.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,25703,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1565.41031678421,ae8a67e8-2b4e-42f7-976e-b16710445031,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
104,0008_001.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,43825,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,248.276304030992,f61aec00-41b5-4d3c-858d-00fcfb38bcfd,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
105,0009_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,26001,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1033.9734771952,086a2bae-4241-4ff5-9b33-ec7315275992,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
106,0009_000.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,26001,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1205.51792675059,5f336aa1-0621-4142-9c21-84e9761af781,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
107,0009_001.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,27633,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3351.65370870803,30bc83ca-4832-436a-85d2-4cd5f9faac31,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
108,0009_002.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,36244,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,4410.41290020936,27a06e26-b1b0-4daf-a40d-920b4f778091,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
109,0009_004.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,36244,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,810.891610531966,afe28256-9555-442e-872b-21902d950ece,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
110,0009_005.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,36244,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2538.79519723778,e2ef4cc5-84cf-440c-b437-be76adedeca8,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
111,0009_006.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,36244,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,836.266422139368,9330cc6c-3549-4b3b-8781-d98bcf0723d0,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
112,0009_007.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,36244,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,947.513656366746,b98e8dde-a3ec-4fb1-a57d-e56dcfea398e,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
113,0009_007.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,36244,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,895.350531551749,6069fcc5-7a09-451f-98c8-23b847a511ba,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
114,0009_007.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,36244,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,710.077927953043,e6a7f829-3b77-4230-8b05-6bf28166eecc,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
115,0009_008.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,36244,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,586.123614848453,fa4f77f3-8696-49e2-9fce-ffeca1aa3798,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
116,0009_008.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,36244,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1028.11580485908,49d368ee-00ca-4f55-9305-7457ac75d174,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
117,0009_009.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,36244,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,964.960106501865,e472b56a-8a1f-40fa-89ef-4c4a61c1c01f,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
118,0009_009.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,36244,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,419.753611521811,d35fe89c-78ac-436b-a8b5-a6afa0095daf,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
119,0009_009.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,29765,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1463.67834536469,0a74d3c9-d742-4929-be1c-03eb9645294a,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
120,0009_010.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,29765,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,775.725949926128,8894f615-7481-4428-a7c8-8b02b1006675,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
121,0009_010.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,16164,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1001.78113174006,35fe291e-5361-4224-81b7-67482fb27713,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
122,0009_011.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,16094,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2189.98170171827,c375154a-81c0-451d-b709-3755c4896af2,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
123,0009_012.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,7441,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,368.976770505335,5f497aab-c94b-40d0-bc49-058671844de3,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
124,0009_012.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,6131,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,5457.8508426359,917587d0-6649-4e88-b69d-9cf9342a0ee4,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
125,0009_015.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,6131,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,4119.78164300646,9ec2a61c-b826-4496-a304-cf838549cd01,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
126,0009_017.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,6131,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2737.7920792402,fe32e8b3-84c0-4e8a-ac3e-793a9bbf915e,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
127,0009_018.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,2176,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1696.94383020428,fa73aff8-4b8e-4621-93cc-26db5ce845d3,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
128,0009_019.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,2176,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,12332.4830432363,06694d0f-120f-45cf-b288-0f2a83a6e447,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
129,0009_025.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,2176,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2513.36962567944,b79a8a07-80e5-4d06-bcfd-3f1168fd27f3,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
130,0009_026.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,2176,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1888.69225630063,72c6e59a-b947-4215-a010-a66b5c21a4e3,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
131,0009_027.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,2617,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3334.22141376733,d0a59fcd-af31-4e54-84e1-03b136496e76,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
132,0009_029.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,2617,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1167.95719750542,2996b83f-ea30-4f36-99e7-d89c3c2a5040,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
133,0009_030.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,6691,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1328.05777384769,1b62cfb2-35bb-48f0-ad46-2cfc49215905,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
134,0009_030.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,6691,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3909.18474213528,1c11195d-9689-4cd0-95bb-618f47f16119,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
135,0009_044.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,KANE,UDOT,444,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3467.92939228127,2bc58d7b-b9b3-4057-9837-9c8173175d63,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
136,0009_046.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,KANE,UDOT,444,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,21430.163269137,53fe1abe-1c5a-4a11-a2e4-1b4e1b1dbc7c,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
137,0010_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEVIER,UDOT,4077,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,13660.6140141133,4f8f4cba-2759-4af8-8518-463ee72441f2,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
138,0010_006.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,4077,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,4140.73867703829,3aead195-0ab5-4e2a-b1fa-dbd121c53b40,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
139,0010_008.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,2286,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2302.07349456911,70eb5328-0f7c-4b11-8ac3-17656397c5b2,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
140,0010_009.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,2286,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1097.79645532865,3b06d0c7-6ca5-40a9-b833-b05d329031e8,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
141,0010_010.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,2286,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,4081.35956200606,be36a38d-71df-4eb9-a9d7-4ee8fe851198,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
142,0010_012.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,2286,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,533.822705488999,0bad0240-5db3-4c1b-a97f-b78f439ec586,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
143,0010_012.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,2327,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1023.21043772207,5f950bab-a7c0-4ece-8080-e1c2423914a2,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
144,0010_012.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,4253,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,6944.36106576687,21a21ad4-8472-4524-b5c3-3f2268311c23,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
145,0010_016.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,4253,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,21733.163606628,f8c2dd87-ded4-40a3-bea1-610659c92b1b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
146,0010_026.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,5578,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1638.84059144752,84e4ebb7-969c-4103-8a2c-73527272c0a6,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
147,0010_027.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,5273,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,6004.17090358497,e71e4b0c-b0f4-40a7-8195-2f6d32d69f4b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
148,0010_030.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,7465,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,8941.34308036506,b5a119d6-2b04-4dfb-a5d4-f3bdd51c3dec,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
149,0010_034.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,5116,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,6348.50327884305,8750b462-59d6-42d3-a09c-67e2bc6bb259,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
150,0010_037.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,7598,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,207.218375527316,d787c610-bc98-4f79-8944-4abc16870b9a,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
151,0010_037.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,7598,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1036.25275821383,167ac560-cf44-4674-8d71-a408246bd75b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
152,0010_038.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,7356,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2308.46843535923,3cfb23b8-b4cc-45db-a235-db027f2960ba,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
153,0010_039.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,7356,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3691.22593373259,c843cd38-c4ee-4f12-ae8b-861f87d5ff38,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
154,0010_041.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,7034,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1442.19664840935,ecfb2d83-fc51-483c-9bfb-8070538aa6ed,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
155,0010_041.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,7034,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7568.43755495554,b4e220d5-812a-4c7a-a707-9961f378ba7e,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
156,0010_045.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,7034,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2082.12571983184,cf185d4b-ea19-4520-80b2-0eb07b925331,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
157,0010_046.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,8373,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2166.32312971979,a05a5908-9b5b-4c29-b0eb-a892cf6c814a,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
158,0010_047.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,8693,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1483.14897109121,40d275f9-a875-4f9a-8002-4173bc48e6aa,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
159,0010_048.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,6769,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2273.14334535915,5415f2d6-5870-4b7b-8fc3-034382e65d56,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
160,0010_049.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,4477,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,15043.7124614733,b8c33806-3a58-48fb-ba6b-788adcac682b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
161,0010_056.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,8279,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1280.0337483415,13c38671-5609-4ce2-868e-697444f5e13b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
162,0010_057.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,8279,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,4117.35319533638,fa124f04-82e9-4b2c-82c0-6d110a01482d,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
163,0010_059.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,8279,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3679.9756347206,ed1aac12-e9d2-4859-aeb5-dd945aeb4976,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
164,0010_060.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,8848,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,6960.47756694723,12f5430d-c3a9-4e25-849f-975fc541aaea,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
165,0010_064.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,11684,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,5177.02374957671,7896d2c0-36f7-4f13-b133-4e8c5c38abc7,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
