OBJECTID,SEGID,FAC_WDAVG,aadtAdjFactor,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,AADT2019,ADJHIST,NOTES_FURREV,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,FL_REV,OV_REV,FL_LTPRV,OV_LTPRV,FL_ZERO,OV_ZERO,FL_HIADJ,OV_HIADJ,FL_50LT19,OV_50LT19,FL_503X19,OV_503X19,FL_FURREV,OV_FURREV,CreationDate,Creator,EditDate,Editor,Shape__Length,GlobalID
3958,1546_005.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,205,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2120.22570728332,3818a20d-cba7-46ad-9e97-69c0f1c94782
3959,1546_006.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,205,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,739.260474539321,dd0236d7-81cc-4a89-839b-c05085592f23
3960,1546_006.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,5378,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,982.25394586778,aeae23b8-fd24-4b20-993a-dfa5d0aa51f8
3961,1546_007.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,5378,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,389.368548713714,fd42f0cd-c71e-4ec6-b6bd-38612ae93bfc
3962,1548_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,4502.33461532149,b4d4ee68-a13e-4362-9cf3-4f630fa7c008
3963,1548_002.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,4567.67517162388,04ecab67-afae-4d3f-af41-91b97018cf00
3964,1548_004.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2997.88047264821,7e224717-28a0-4347-a296-cdb8d3ad98e8
3965,1550_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,6764.31363956659,fa9ea251-398c-4505-a7e1-de0ad6a301ef
3966,1550_003.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,3089.83767931549,1a22fab2-fc2b-49e6-b86d-675f4148991d
3967,1550_004.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,3418.7866998757,037361a6-22c4-42d9-b03b-20289f1e260c
3968,1550_006.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,320,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,4480.06763150966,c939e8ee-369a-4a3e-9d0f-a803fdd4488e
3969,1550_008.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,320,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,4230.10102668884,35150bbd-5c9e-4682-972d-734ffdd76195
3970,1550_010.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,6142.8791693399,dff161e5-4acd-42b3-8da2-84d6e4e6d1de
3971,1550_013.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,5696.74722501301,5cadaa15-c945-4838-b225-94444dfad945
3972,1550_017.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,4284.36103945594,d9e73391-2d65-4e15-93b3-dc12d754c10b
3973,1551_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1324.35966009906,8fec993b-0b5b-4ae8-a5e4-70b4c50a84c2
3974,1552_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,360,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,986.023006606987,56353b80-e283-4531-a2b7-0cfee0a54b1d
3975,1552_000.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,360,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1318.8818000833,094b6bb8-a3f1-4d27-ba76-9b8d2b243a24
3976,1552_001.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,360,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1567.33884017629,bc22b5c0-43a9-482f-9088-815d6dedc4b4
3977,1552_001.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,360,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1121.29014252436,1f6d1d18-6de5-4bdb-a4e4-b7e9dec1c3ba
3978,1552_002.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,360,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,3056.16940804187,f98b701e-0c53-4a04-bd81-08ab6a64386f
3979,1552_003.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,360,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,4280.90046693488,3ac53711-1835-4ea4-bac6-6a4ef8aeec14
3980,1552_005.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,360,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,20298.2779624992,393c3a9e-6e49-4e22-b32a-797deda6841b
3981,1553_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,4466.28345589201,f76a69d6-8c75-4be5-a36e-bef9b21ec20c
3982,1554_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,9021.07100012555,ebcec162-ef99-4e1b-b15b-48292dfe9bb4
3983,1554_004.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,6738.27599708082,999584c2-6c9a-43d1-898e-0921508ee318
3984,1555_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1184.80675135972,ec0f9cb8-3061-4768-96a6-b7ccd113e20f
3985,1555_000.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,5289.35412368019,d8dcd479-545e-481f-a9d9-a7f901535b4e
3986,1556_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,51326.1580157915,cc3acdb7-5621-4fbb-8d5b-479c54daf26c
3987,1557_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,42649.6624132666,5b820269-13f8-4d9c-b333-aadf2101f3f6
3988,1558_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,43014.9909834498,7d7c7c28-426c-43dc-9680-cfa389a12e34
3989,1562_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2531.88892751043,93fc9877-adfa-46be-afab-1efe4aa8ab69
3990,1562_001.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,6234.251256851,e9bda281-4c17-44d3-b080-99be523363b5
3991,1564_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2124.78307465066,e5db196b-5bbb-4148-9b62-d829e90c9ab3
3992,1564_001.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,10069.9846556823,8810e643-27fc-4690-8789-e11797dd9a4c
3993,1566_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,674,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,6006.78342686237,6eead94a-82b5-4714-9145-99bea2e72f0b
3994,1566_002.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,674,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,524.817159397129,75cb23b2-7744-4c14-a8c4-663d68784928
3995,1566_003.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,674,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1061.61414796012,8517eda3-d553-4a52-baf7-a402379a83d3
3996,1566_003.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,120,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,30520.9895351361,42c248d8-fdbc-443a-8c06-746ca04db5c6
3997,1572_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,10645.8476944687,76d175fd-6280-4a62-8397-83d857ec07cb
3998,1572_005.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,6341.69043053434,49439470-04b2-460d-beba-ab0359f64136
3999,1574_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,6937.3280397524,00a26dfa-f8e5-4bda-8e19-b72447390004
4000,1574_003.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,41147.217066241,c0a5b756-743c-4d7d-8c1d-ac9e85e62508
4001,1575_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,10266.5613089254,12909049-f64f-4a89-9ca1-792a6a63d0c6
4002,1576_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,925,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,11184.0240693804,4e7f690f-7f5f-4d47-ac39-7b0d86b7585f
4003,1576_005.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,2344,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2351.62959534317,75d6b6fd-b78f-4bfc-9f3a-6d5993711541
4004,1576_006.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,2344,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,19592.3081723074,d2191492-045e-4424-9595-a6ec97ce0f5e
4005,1578_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,2114,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,6587.80129083771,528fcbb7-1605-493a-85d8-3daa98274cab
4006,1580_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,1186,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2109.92769477779,260dd786-644c-4adb-a4ea-5769bcaf08d4
4007,1580_001.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,1186,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,14119.2958533865,d680a06a-48e9-4b40-b324-27bc0cffbeb6
4008,1580_007.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,1186,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,7507.68582388715,dbaae1c5-c83e-4a47-a0a8-af83d7fd3723
4009,1580_011.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,1186,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2634.53097085827,ef06aa1a-b44d-4974-8fb8-dfa19c62f77a
4010,1581_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,556,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2758.16967170774,04690649-8adf-47d2-bee3-1a5dec6353ca
4011,1581_001.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,556,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,3338.25351734965,3dfb0bcb-c6a8-485f-bef8-187b514bea95
4012,1582_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,601.010531195076,e2a2cb8d-e706-4513-a06b-f39f0497b2c9
4013,1582_000.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,19718.6721804582,95bec5b4-e70e-4e76-b727-fdacc9f00ec2
4014,1583_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,10706.1845450505,03bad80e-520e-4e14-897e-edc606de1eba
4015,1584_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,6524,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,5619.73972213285,212a0396-8be2-49ce-ab87-16d62dc7ad38
4016,1584_002.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,6524,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2866.75243515384,1b968ab0-0cb8-445d-b638-e8eead5cf946
4017,1584_004.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,6524,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,5348.28682901269,2752cce9-f598-4e90-8042-a9a89c858141
4018,1585_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,10966.0214229446,b2d20443-0027-4415-8c9e-261f08c90197
4019,1586_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,10394.0092637864,29260a60-7df9-4c34-a0bb-f6d4b14f815c
4020,1586_004.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,7605.86135166881,88e51a71-96c7-4401-b97b-af5d2e49aed4
4021,1588_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,14863.2281379261,5abf2198-b2fc-48be-bd52-0f125a451034
4022,1588_007.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2780.22171756465,89f9d4a2-ec38-458f-93ff-afd9f4e4d90d
4023,1588_008.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,17624.0987462375,2b5f8fb7-1bd4-4a68-9e23-f00f7514f145
4024,1590_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,10756.1589102075,16fa6e14-9189-4f73-99f0-73c83ba7675b
4025,1590_005.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,338.6395219158,c83ada3c-7da0-46d8-b5b1-dd9be7546575
4026,1592_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1086.99890699945,1302c1ca-dfce-4334-994e-ae4c74dc66ba
4027,1594_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,204,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2115.72176562883,cdb65550-d0bb-4194-93f3-87578cf79be3
4028,1594_001.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,204,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1733.09493130418,24faf9cc-e040-4ec2-a416-ac4dfb68ee99
4029,1596_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,4072,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,397.893309666871,58a1ea43-c141-4e82-9679-4ed18bfb9b9f
4030,1596_000.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,4072,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1938.46199358031,b8df110d-3c9f-4a83-b958-781eff0496a6
4031,1596_001.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,4072,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,337.200677459549,5dcbd2da-6397-4e6f-a1e8-2254259ac603
4032,1596_001.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,4072,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,493.088994339673,38ae933d-4fa0-415a-9d31-1c33e5d1c0eb
4033,1596_001.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,4072,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,228.732528289785,b3624346-3a0a-4950-b06e-f680fd5364c8
4034,1596_001.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,4072,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,640.880676660904,3c719ebf-91d2-454b-960d-d7a486fbc1e2
4035,1596_001.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,4072,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,410.132387766718,d72bed62-fe76-423b-992b-c7b820f5d9b7
4036,1598_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,388.046371883177,ad4fcbcf-eac1-4116-b524-288e750731dc
