OBJECTID,SEGID,FAC_WDAVG,aadtAdjFactor,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,ADJHIST,NOTES_FURREV,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,FL_REV,OV_REV,FL_LTPRV,OV_LTPRV,FL_ZERO,OV_ZERO,FL_HIADJ,OV_HIADJ,FL_50LT19,OV_50LT19,FL_503X19,OV_503X19,FL_FURREV,OV_FURREV,CreationDate,Creator,EditDate,Editor,Shape__Length,GlobalID
6310,2805_001.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3146.34921146801,e21825eb-c54a-41a9-a749-0465103222f8
6311,2806_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,5107.77809781493,c18b6756-1a1c-46f1-bdd2-0d8d29fbe582
6312,2807_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1054.08128030798,085d703d-5b66-4e17-a762-512bedd9177e
6313,2808_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,473.88541970789,7da5c4ce-c277-47e6-9708-adbd4028ec7e
6314,2808_000.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1036.63163853501,ce90d48a-74e3-4850-96d4-7503f38b6580
6315,2808_000.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1068.09260877478,ea885d73-7e04-498a-9445-8231fed321af
6316,2810_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,9980.3947525036,92c16d2b-d272-49d0-a07c-af645844b867
6317,2812_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2223.24885164167,ac9355f6-c422-4d17-bc42-0a4687848666
6318,2812_001.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2134.91264790354,75fe49ba-22c3-4250-9eb1-c7518647d013
6319,2812_002.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UINTAH,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1055.74556533595,b5877261-8c6e-4af7-b0e0-a831ccaab075
6320,2820_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,32438.8409281105,887270a3-868d-4812-a85f-a470b0db0072
6321,2821_000.0,0.984,-4091,4591,5406,5398,5569,8181,709,500,1300,1300,1500,4100,-3382,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1177.39234207384,e30280df-3e8f-4ecb-90bd-65353eaf57bd
6322,2821_000.6,0.984,-4124,4624,5450,5619,5985,0,0,500,1300,1500,1900,-4124,-4124,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,534.781649889777,b6556967-2760-4ab4-9daa-b2ddca8d1af0
6323,2821_000.8,1.0918,-3718,4218,5099,5401,6022,2181,2716,500,1400,1700,2300,-1537,-1002,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2456.78894030804,8edc9b76-fa39-4392-a85a-b3f934906925
6324,2822_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,6990.96657195909,65c1f582-cb6b-430d-a027-f315cea6a27a
6325,2822_003.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,15861.7459424582,a01c0fef-38fe-4e5d-bdd6-93f8dabe95d0
6326,2823_000.0,0.984,298,202,203,216,228,327,361,500,500,500,550,600,650,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3162.70559026424,2e25a791-087c-445d-8203-c57a66785ec1
6327,2823_001.5,0.984,0,72,69,61,61,85,79,70,70,60,60,80,80,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3140.17589723089,5d3ee535-2859-4cba-837a-c3e141989c9d
6328,2824_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,12423.7420644359,273da16b-59db-4c90-9c59-563f6919bba2
6329,2824_005.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1125.63812520886,50274717-5d9b-434f-9239-30ed63a3dcdc
6330,2825_000.0,0.9555,13,882,858,902,933,1076,1072,900,850,900,950,1100,1100,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,947.220665632059,02dfc050-be75-4232-bd4f-0bac173d7cf9
6331,2825_000.4,1.0924,-2192,3087,3240,3708,4073,4713,4888,900,1000,1500,1900,2500,2700,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,271.057465728017,21675253-e2eb-44f1-9948-70bf91179008
6332,2825_000.6,1.0924,-2909,3804,3921,4438,4760,5447,5619,900,1000,1500,1900,2500,2700,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,966.521053973662,f49f5116-e372-484e-9872-a66e4a99ccd7
6333,2825_001.0,1.0924,-4308,5203,5311,6030,5500,6487,6942,900,1000,1700,1200,2200,2600,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,696.096868384102,0a04cd2a-44a0-4492-8e89-ae8581d908ca
6334,2825_001.4,1.0924,-3786,4681,4998,5762,5929,7779,6222,900,1200,2000,2100,4000,2400,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,588.130061230457,46522c51-0ff7-4069-ba57-b44cb0696e4f
6335,2825_001.6,1.0918,-3545,4440,4950,5945,6212,9769,8712,900,1400,2400,2700,6200,5200,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,608.762228564739,fa3ea96e-2f78-47bb-a3df-d0d0b00e6528
6336,2826_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,9145.94501564246,2d1923de-42be-485e-9fa5-6bf970f421c2
6337,2829_000.0,1.0924,-1586,2586,2722,2898,2842,3031,3441,1000,1100,1300,1300,1400,1900,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,403.714260808137,de536e30-38d2-45be-b3ce-ca6b95ca1e3c
6338,2829_000.2,1.0924,-2604,3604,3792,4182,4337,4771,5024,1000,1200,1600,1700,2200,2400,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,987.326882360787,9651d405-7172-4ae3-b978-c8f889f7f0a4
6339,2830_000.0,1.0918,-2637,5801,6090,6671,5873,6370,6989,3200,3500,4000,3200,3700,4400,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2106.35137155397,f36f4bad-984e-436b-9e83-bb1102118b8c
6340,2830_001.0,1.0918,290,4047,4184,4590,5878,6677,7006,4300,4500,4900,6200,7000,7300,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,402.134079640973,8b6b6600-8121-4957-9785-4a761f7744ba
6341,2830_001.2,1.0918,-968,4514,4655,5052,6244,7143,7492,3500,3700,4100,5300,6200,6500,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,740.926411433885,0328ea86-5d6d-415b-a42f-c172324748da
6342,2830_001.5,1.0924,-1643,6221,6461,6814,7183,7913,8381,4600,4800,5200,5500,6300,6700,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,240.816310136571,878f6b59-afa3-4622-ae27-147847fcc3a3
6343,2830_001.7,1.0924,1286,5893,6145,6587,6288,6701,7230,7200,7400,7900,7600,8000,8500,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1342.33634607938,de87dd10-23a5-47af-b5d3-4f8185a0386b
6344,2830_002.3,1.0924,1011,2535,2592,2968,2880,3231,3889,3500,3600,4000,3900,4200,4900,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,818.674101576086,c83f1a73-c827-49ca-9a37-0bd79c9c1524
6345,2830_002.7,1.0924,2134,3628,3733,4154,4134,4361,4911,5800,5900,6300,6300,6500,7000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,764.785485465355,6a5f4207-bbde-48a9-a876-f52e63d8836c
6346,2830_003.0,1.0946,576,5186,5403,5838,5724,5962,6418,5800,6000,6400,6300,6500,7000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1061.81816823773,7652b256-6c2b-424c-8c6f-646708c0e3b7
6347,2830_003.5,1.0946,4234,3157,3334,3655,3640,3659,3718,7400,7600,7900,7900,7900,8000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,810.93152027823,f233ce16-7a83-46dc-be26-2b08be284c90
6348,2831_000.0,0.984,164,19,12,19,16,16,296,200,200,200,200,200,450,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,4677.22979457853,45dab2e4-2e91-4e50-a76e-d9a381caed56
6349,2831_002.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,511.164106252903,45d19cd1-049d-428b-b6c6-128b53ea168e
6350,2831_002.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1033.9055087579,e0c9858f-1493-479f-849c-97331ef0c885
6351,2831_002.9,0.984,394,468,597,1065,1534,1997,3272,850,1000,1500,1900,2400,3700,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3248.87041541565,94f0ffcb-c743-4084-9872-5355b1a4d14d
6352,2831_004.4,1.0924,1536,1197,3476,4204,5817,5054,5829,2700,5000,5700,7400,6600,7400,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,405.696975681049,62053d70-a14d-4158-bccc-863df8c7e27b
6353,2831_004.6,1.0946,-742,3200,4604,5384,6036,5808,6465,2500,3900,4600,5300,5100,5700,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,569.769391561131,010100bc-b533-4d32-a203-b6809ca88cca
6354,2832_000.0,1.0946,3756,2415,3038,3405,3673,3419,3712,6200,6800,7200,7400,7200,7500,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1148.43722736203,137d7fca-2e6e-4086-b029-13d52f77f1a1
6355,2832_000.5,1.0946,4088,3679,4493,4958,5239,4726,4940,7800,8600,9000,9300,8800,9000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,421.899937439786,9a9f8e0f-b2d4-4188-9a61-55a26283185c
6356,2832_000.7,1.0924,-6425,14192,13314,14916,16161,12867,13947,7800,6900,8500,9700,6400,7500,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,81.0078379815228,ec4466fc-5942-47f5-bb2e-effc7c2662ba
6357,2832_000.8,1.0924,2302,4203,5002,6445,7527,7392,8136,6500,7300,8700,9800,9700,10500,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1294.78402963797,4af0d06b-b20f-4017-80cb-c346d2cad6a0
6358,2833_000.0,1.0924,-1075,1575,1955,2072,2250,3804,2524,500,900,1000,1200,2700,1400,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,535.886084198685,4ea45995-52c0-4e88-8242-5f777602936f
6359,2833_000.2,1.0918,-536,1036,1342,1579,1684,3288,1614,500,800,1000,1100,2800,1100,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,864.327668909417,8bcc0720-6a1d-49ce-89dc-9774cdd33da8
6360,2833_000.7,1.0918,-1535,2035,2094,3017,3500,4529,5395,500,550,1500,2000,3000,3900,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,838.464210301862,ce6fe21f-71c7-4d48-9d55-3795a854dd99
6361,2835_000.4,1.0924,90,410,713,973,1323,2223,3070,500,800,1100,1400,2300,3200,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,747.185391549593,e317875b-ce57-44b6-a108-479cb7402b22
6362,2835_000.7,1.0918,-623,1123,1357,1665,1918,2809,2815,500,750,1000,1300,2200,2200,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,524.582937199839,3d185143-6448-4ba7-8948-ed7b8a6936b4
6363,2837_000.0,1.0924,-3860,4860,5048,5195,5410,5639,5573,1000,1200,1300,1600,1800,1700,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,789.184534164999,ecd12e15-a7c1-4776-a9d9-404d5dc4538d
6364,2837_000.4,1.0924,-9167,10167,10932,11882,13192,13115,13662,1000,1800,2700,4000,3900,4500,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,751.276185977223,5a331c75-3440-40cb-b040-507a088a3ac8
6365,2837_000.7,1.0924,-10522,11522,9989,11029,11935,9962,10749,1000,-533,500,1400,-560,250,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,749.705945138225,0bd02be2-be15-47d0-8ec2-3821e28ddb11
6366,2839_000.0,1.0924,-681,1181,1174,1457,1475,1647,3779,500,500,800,800,950,3100,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2177.289310203,f17a0655-0526-4c4a-930f-b1d9a043f789
6367,2839_001.0,1.0924,-449,949,959,1032,1095,1558,2046,500,500,600,650,1100,1600,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,986.634226518471,e4719b7c-b080-4cbb-974f-a7466c83afc1
6368,2841_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,726.02800829461,5d0b291b-06a9-4755-955f-5e8dbd3f1675
6369,2841_000.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1237.81882700754,0fce2ceb-a749-4cc9-a5b0-7a046b14076e
6370,2843_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,493.005574273763,def65efb-eada-416f-a65e-9bce0679fdd1
6371,2843_000.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1631.36806894617,e154c329-d7d0-492e-9d91-8fa6bb42a064
6372,2843_001.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,155.513353461362,9ff3dea8-3501-46df-b0a3-51f1baa49286
6373,2844_000.0,1.0924,2677,682,985,1351,2108,1205,1757,3400,3700,4000,4800,3900,4400,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1071.93493804777,aecd0e3a-aa41-4c9a-9263-178bd5188c22
6374,2845_000.0,1.0924,-28,3574,4606,5408,10209,12892,15257,3500,4600,5400,10000,13000,15000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,942.439045488443,bfa2fc64-6dd1-46e1-9b5c-2a239ff78e85
6375,2845_000.4,1.0946,-535,4081,5107,5936,18904,26808,28888,3500,4600,5400,18500,26500,28500,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,483.40573956812,5b3694db-eae7-45c7-99df-a40f45930e0d
6376,2845_000.7,1.0924,314,3232,4133,4177,13863,17205,17833,3500,4400,4500,14000,17500,18000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1136.64123953072,53fdd1f1-8ade-4e19-8a89-1b2307ac326a
6377,2845_001.2,1.0918,1145,2401,2848,3772,12571,11884,12911,3500,4000,4900,13500,13000,14000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2294.13342982229,e8bc6053-d17c-4e25-8def-7e575b950b7b
6378,2846_000.0,1.0924,-6049,12765,13446,15043,13815,15695,17768,6700,7400,9000,7800,9600,11500,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,800.594301967284,f2c1d9ad-d357-4640-aaff-53e0c6861312
6379,2846_000.3,1.0924,-1438,8154,8838,10597,10394,10725,12863,6700,7400,9200,9000,9300,11500,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,569.492646352735,3efb8e6b-46f8-4f26-80dc-4eb7c933060d
6380,2846_000.6,1.0924,-838,7554,8307,10026,9858,13556,18433,6700,7500,9200,9000,12500,17500,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1468.71321760086,67f46841-fdbd-4b72-83c5-f1090e119caf
6381,2846_001.3,1.0946,-63,6779,7664,9198,10546,11917,13767,6700,7600,9100,10500,12000,13500,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2520.12208249162,0af90459-848d-481b-8f50-56506dab6fc6
6382,2848_000.0,1.0924,-356,1874,2023,2358,1880,1423,1704,1500,1700,2000,1500,1100,1300,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2838.5832552927,bf7ed567-8c0f-4af8-814c-165ae87134e3
6383,2848_001.3,1.0924,-3735,5253,5293,5729,15681,17853,19171,1500,1600,2000,12000,14000,15500,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,476.802502968953,0bc4da85-de36-44ed-a792-42f72720bc66
6384,2848_001.6,1.0924,-2725,4243,5068,5995,17002,19293,23331,1500,2300,3300,14500,16500,20500,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1304.67838023184,08ef90b3-c731-46f3-96b3-6ced8fcd925e
6385,2848_002.2,1.0924,-2290,3808,4578,5521,17229,19036,23209,1500,2300,3200,15000,16500,21000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1353.67088256209,eff69222-8f37-43bf-8f4e-5fe6a907011d
6386,2849_000.0,1.0946,-4516,7805,8814,9930,9267,10206,12017,3300,4300,5400,4800,5700,7500,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1153.97256606061,3fa03a42-dac0-498a-8c3b-31792bdac91c
6387,2849_000.5,1.0946,-8576,11865,13582,14865,14581,14261,16345,3300,5000,6300,6000,5700,7800,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,115.796299452849,b4647b46-d039-47b1-b57c-5298fc79aee4
