OBJECTID,SEGID,FAC_WDAVG,aadtAdjFactor,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,ADJHIST,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,FL_REV,OV_REV,FL_LTPRV,OV_LTPRV,FL_ZERO,OV_ZERO,FL_HIADJ,OV_HIADJ,FL_50LT19,OV_50LT19,FL_503X19,OV_503X19,FL_FURREV,OV_FURREV,NOTES,NOTES_FURREV,Shape__Length
118,0009_009.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,419.753611521811
119,0009_009.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1463.67834536469
120,0009_010.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,775.725949926128
121,0009_010.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1001.78113174006
122,0009_011.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2189.98170171827
123,0009_012.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,368.976770505335
124,0009_012.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5457.8508426359
125,0009_015.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4119.78164300646
126,0009_017.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2737.7920792402
127,0009_018.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1696.94383020428
128,0009_019.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12332.4830432363
129,0009_025.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2513.36962567944
130,0009_026.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1888.69225630063
131,0009_027.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3334.22141376733
132,0009_029.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1167.95719750542
133,0009_030.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1328.05777384769
134,0009_030.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3909.18474213528
135,0009_044.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,KANE,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3467.92939228127
136,0009_046.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,KANE,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21430.163269137
137,0010_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEVIER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13660.6140141133
138,0010_006.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4140.73867703829
139,0010_008.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2302.07349456911
140,0010_009.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1097.79645532865
141,0010_010.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4081.35956200606
142,0010_012.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,533.822705488999
143,0010_012.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1023.21043772207
144,0010_012.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6944.36106576687
145,0010_016.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21733.163606628
146,0010_026.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1638.84059144752
147,0010_027.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6004.17090358497
148,0010_030.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8941.34308036506
149,0010_034.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6348.50327884305
150,0010_037.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,207.218375527316
151,0010_037.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1036.25275821383
152,0010_038.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2308.46843535923
153,0010_039.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3691.22593373259
154,0010_041.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1442.19664840935
155,0010_041.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7568.43755495554
156,0010_045.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2082.12571983184
157,0010_046.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2166.32312971979
158,0010_047.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1483.14897109121
159,0010_048.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2273.14334535915
160,0010_049.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15043.7124614733
161,0010_056.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1280.0337483415
162,0010_057.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4117.35319533638
163,0010_059.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3679.9756347206
164,0010_060.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6960.47756694723
165,0010_064.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5177.02374957671
166,0010_066.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1588.61258699552
167,0010_067.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,852.762563699357
168,0010_067.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,842.650522007981
169,0010_068.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,851.956955765829
170,0010_068.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202.305672695436
171,0012_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARFIELD,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,27730.4833166927
172,0012_013.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARFIELD,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15330.8768323619
173,0012_021.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARFIELD,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1229.18566623634
174,0012_021.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARFIELD,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8130.67262864138
175,0012_025.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARFIELD,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7233.71631119416
176,0012_029.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARFIELD,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,51885.3770735256
177,0012_054.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARFIELD,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8823.83310816354
178,0012_059.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARFIELD,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1762.74930907667
179,0012_059.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARFIELD,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1169.15521548032
180,0012_060.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARFIELD,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8152.24658123167
181,0012_064.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARFIELD,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12963.6637193858
182,0012_070.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARFIELD,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1025.76339857249
183,0012_071.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARFIELD,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24589.3992147796
184,0012_083.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARFIELD,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6306.86092146347
185,0012_086.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARFIELD,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,41552.548254397
186,0012_106.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARFIELD,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7994.44086993072
187,0012_110.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAYNE,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12905.2572373254
188,0012_116.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAYNE,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2913.25381631093
189,0012_118.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAYNE,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9652.64482543068
190,0013_000.0,1.0924,7809,11705,12397,13078,14078,14051,14696,19500,20000,21000,22000,22000,22500,BOX ELDER,WFRC,0,0,0.0,0.0,-500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Smoothing,,1403.62087859444
191,0013_000.0,1.0924,7809,11705,12397,13078,14078,14051,14696,19500,20000,21000,22000,22000,22500,BOX ELDER,WFRC,0,0,20000.0,0.0,-500.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Smoothing,,1403.62087859444
192,0013_000.6,1.0924,6369,13145,13692,14612,14528,15785,16450,19500,20000,21000,21000,22000,23000,BOX ELDER,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,1498.51149331589
193,0013_001.3,1.0946,3323,12215,12744,13880,13795,15134,16047,15500,16000,17000,17000,18500,19500,BOX ELDER,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New capacity on parallel facility in 2032,,643.117860036997
194,0013_001.6,1.0924,3242,13352,13682,14573,14974,16278,16799,16500,17000,18000,18000,19500,20000,BOX ELDER,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New capacity on parallel facility in 2032,,365.812729178349
195,0013_001.8,1.0924,5107,11487,11729,12445,12394,13453,13944,16500,17000,17500,17500,18500,19000,BOX ELDER,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New capacity on parallel facility in 2032,,1483.50602943489
196,0013_002.5,1.0924,7864,8730,9108,9716,9697,10801,11319,16500,17000,17500,17500,18500,19000,BOX ELDER,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New capacity on parallel facility in 2032,,805.619079118415
197,0013_002.9,1.0924,233,5051,5459,6058,5811,6394,6849,5300,5700,6300,6000,6600,7100,BOX ELDER,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,New capacity on parallel facility in 2032,,889.315006884502
198,0013_003.3,1.0918,-2941,8225,8893,9868,9631,10869,11656,5300,6000,6900,6700,7900,8700,BOX ELDER,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,New north-south arterial in 2032,,3385.41778799679
199,0013_004.9,1.0918,663,8003,8618,9565,9570,11298,12503,8700,9300,10000,10000,12000,13000,BOX ELDER,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New north-south arterial in 2032,,1541.07273310372
200,0013_005.6,0.9593,1071,8781,9472,10196,10653,12576,14161,9900,10500,11500,11500,13500,15000,BOX ELDER,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New north-south arterial in 2032,,2085.60400768227
201,0013_006.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3424.23762225591
202,0013_008.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2198.23995710772
203,0013_009.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1797.90950969739
204,0013_010.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5843.61518062095
205,0013_012.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1546.86014374396
206,0013_013.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1290.10614827049
207,0013_014.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1739.75035208373
208,0013_014.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3086.91520680233
209,0013_016.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3665.48950665633
210,0013_017.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,325.413560922196
211,0013_018.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2394.3619411556
212,0013_019.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2167.8278839926
213,0013_020.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2157.19216181228
214,0013_021.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2021.23467431298
215,0013_022.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1271.97659975794
216,0013_022.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1183.76434761818
217,0013_023.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2173.56626338578
218,0013_024.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2167.74965664595
219,0013_025.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4480.4763063218
220,0013_027.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8731.68178750763
221,0013_031.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1261.31743625905
222,0013_031.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1265.39058260534
223,0013_032.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,687.572326183591
224,0013_032.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,729.601303185707
225,0014_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,568.889135271287
226,0014_000.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,196.515232931938
227,0014_000.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,347.881315276075
228,0014_000.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,907.445597229854
229,0014_001.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7933.67912291527
230,0014_005.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26435.3239574964
231,0014_018.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRON,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8821.06266407318
232,0014_022.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,KANE,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6304.33739862132
233,0014_025.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,KANE,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,11539.3766457171
234,0014_031.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,KANE,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19105.1582212993
235,0015_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4319.45631744699
236,0015_002.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5071.65962985637
