OBJECTID,SEGID,SUBAREAID,FAC_WDAVG,FAC_SPR,FAC_FAL,FAC_SPRFAL,aadtAdjFactor,DYVOL2019,DYVOL2023,DYVOL2028,DYVOL2032,DYVOL2042,DYVOL2050,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_FIPS,PLANAREA,F_AREA,ADJHIST,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,OV_REV,OV_LTPRV,OV_ZERO,OV_HIADJ,OV_50LT19,OV_503X19,OV_FURREV,NOTES,NOTES_FURREV,OV_SEG,NOTES_SEG,FL_REV,FL_LTPRV,FL_ZERO,FL_HIADJ,FL_50LT19,FL_503X19,FL_FURREV,FL_SEG,CO_NAME,Shape__Length
2641,2264_004.5,1,1.0946,1.0117,1.0095,1.0106,-5674,9588.7,12210.2,15957.0,6336.8,6521.9,7293.5,8760,11155,14578,5789,5958,6663,3100,5500,8900,100,300,1000,35,WFRC,WFRC,0,0,0,0,9550,9500,9550,0,0,0,1,0,1,0,big smoothing due to area type changes,,0,,0,0,0,1,0,1,0,0,Salt Lake,639.533204593291
2642,2264_004.8,1,1.0946,1.0117,1.0095,1.0106,-10015,14339.9,9302.7,11828.6,9318.0,9859.0,10329.5,13101,8499,10806,8513,9007,9437,3100,-1516,800,-1502,-1008,-578,35,WFRC,WFRC,0,0,5016,2900,5202,5008,4978,0,0,0,1,0,0,0,big smoothing due to area type changes,,0,,0,0,0,1,0,0,0,0,Salt Lake,319.054665468108
2643,2264_004.9,1,1.0946,1.0117,1.0095,1.0106,-8688,12887.6,9785.8,12272.4,11387.8,12493.1,13053.4,11774,8940,11212,10404,11413,11925,3100,250,2500,1700,2700,3200,35,WFRC,WFRC,0,0,2850,700,1500,700,400,0,0,0,1,0,0,0,big smoothing due to area type changes,,0,,0,0,0,1,0,0,0,0,Salt Lake,319.726871363033
2644,2264_005.1,1,1.0946,1.0117,1.0095,1.0106,-5071,10512.2,8486.4,10362.9,9767.5,10353.6,11481.5,9604,7753,9467,8923,9459,10489,4500,2700,4400,3900,4400,5400,35,WFRC,WFRC,0,0,2000,300,1000,1000,200,0,0,0,1,0,0,0,big smoothing due to area type changes,,0,,0,0,0,1,0,0,0,0,Salt Lake,319.415779279404
2645,2264_005.2,1,1.0946,1.0117,1.0095,1.0106,-2019,7172.1,5935.1,7128.5,6945.2,7736.5,8619.0,6552,5422,6512,6345,7068,7874,4500,3400,4500,4300,5000,5900,35,WFRC,WFRC,0,0,1200,200,500,0,0,0,0,0,0,0,0,0,big smoothing due to area type changes,,0,,0,0,0,0,0,0,0,0,Salt Lake,319.273418020409
2646,2264_005.4,1,1.0946,1.0117,1.0095,1.0106,-223,5205.4,4760.7,5600.1,5190.8,5380.4,6121.8,4756,4349,5116,4742,4915,5593,4500,4100,4900,4500,4700,5400,35,WFRC,WFRC,0,0,500,0,500,400,0,0,0,0,0,0,0,0,big smoothing due to area type changes,,0,,0,0,0,0,0,0,0,0,Salt Lake,319.75792126548
2647,2264_005.5,1,1.0946,1.0117,1.0095,1.0106,-329,5321.9,5023.2,5670.2,5529.9,5756.7,6393.3,4862,4589,5180,5052,5259,5841,4500,4300,4900,4700,4900,5500,35,WFRC,WFRC,0,0,400,0,200,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,319.10499933328
2648,2266_000.0,1,1.0924,1.0104,1.0243,1.01735,2730,20240.0,20327.4,20605.6,21837.1,22707.7,23494.9,18528,18608,18863,19990,20787,21508,21500,21500,21500,22500,23500,24000,35,WFRC,WFRC,0,0,500,500,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,1353.96723534298
2649,2266_000.6,1,1.0924,1.0104,1.0243,1.01735,6985,14726.8,13969.8,13911.9,15148.1,15743.1,16545.0,13481,12788,12735,13867,14411,15146,20500,20000,19500,21000,21500,22000,35,WFRC,WFRC,0,0,500,1000,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,2559.10620470324
2650,2266_001.8,1,1.0946,1.0117,1.0095,1.0106,9701,14610.9,13391.5,15981.7,17473.0,19489.5,20358.4,13348,12234,14600,15963,17805,18599,23000,22000,24500,25500,27500,28500,35,WFRC,WFRC,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,1261.91755592694
2651,2266_002.4,1,1.0946,1.0117,1.0095,1.0106,233,20962.9,20401.3,21529.7,22438.0,23323.8,24141.1,19151,18638,19669,20499,21308,22055,19500,19000,20000,20500,21500,22500,35,WFRC,WFRC,0,0,500,0,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,1925.65253207968
2652,2266_003.3,1,1.0924,1.0104,1.0243,1.01735,3910,20955.6,19874.2,21107.3,21756.6,22718.7,23477.3,19183,18193,19322,19916,20797,21491,23000,22000,23000,24000,24500,25500,35,WFRC,WFRC,0,0,1500,500,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,1991.74436255279
2653,2266_004.3,1,1.0946,1.0117,1.0095,1.0106,-108,22234.2,19111.5,19773.3,20486.6,21282.7,21488.3,20313,17460,18064,18716,19443,19631,20000,17500,18000,18500,19500,19500,35,WFRC,WFRC,0,0,0,0,0,0,500,0,1,0,0,0,0,0,"smoothing, dip in 2023 due to decreased lanes",,0,,0,1,0,0,1,0,0,0,Salt Lake,1642.41145050036
2654,2266_005.0,1,1.0946,1.0117,1.0095,1.0106,-5504,18171.4,16240.2,17632.6,18573.4,19249.7,19748.5,16601,14837,16109,16968,17586,18042,11000,9300,10500,11500,12000,12500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"none, dip in 2023 due to increased lane on I-15",,0,,0,1,0,0,0,0,0,0,Salt Lake,303.486570596762
2655,2266_005.2,1,1.0946,1.0117,1.0095,1.0106,-4472,17041.8,15728.4,17264.4,18172.5,19156.6,19963.4,15569,14369,15772,16602,17501,18238,11000,9900,11500,12000,13000,14000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"none, dip in 2023 due to decreased lanes on nearby segment",,0,,0,1,0,0,0,0,0,0,Salt Lake,1276.02434601188
2656,2266_005.8,1,1.0946,1.0117,1.0095,1.0106,-4682,17271.9,19471.1,21377.1,22271.2,23605.7,24674.8,15779,17788,19530,20346,21566,22542,11000,13000,15000,15500,17000,18000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,123.186970495024
2657,2266_005.9,1,1.0946,1.0117,1.0095,1.0106,-3823,16331.3,18092.8,19829.7,20635.4,21745.5,22618.4,14920,16529,18116,18852,19866,20664,11000,12500,14500,15000,16000,17000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,538.217180903432
2658,2266_006.1,1,1.0946,1.0117,1.0095,1.0106,9811,6941.9,7412.0,8502.2,8758.8,8920.8,9192.4,6342,6771,7767,8002,8150,8398,16000,16500,17500,18000,18000,18000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,1188.48756377895
2659,2266_006.7,1,1.0946,1.0117,1.0095,1.0106,3353,6847.2,7056.9,7622.8,8575.8,8617.9,8709.4,6255,6447,6964,7835,7873,7957,9600,9800,10500,11000,11000,11500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,1194.58852183286
2660,2266_007.2,1,1.0924,1.0104,1.0243,1.01735,-21,5624.2,5847.9,6395.1,9206.3,9350.4,9536.2,5148,5353,5854,8428,8560,8730,5100,5300,5800,8400,8500,8700,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,1198.61584873432
2661,2266_007.8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,WFRC,WFRC,0,0,600,600,600,600,600,0,0,0,0,0,1,0,Not in TDM. Add some growth.,,0,,0,0,0,0,0,0,0,0,Salt Lake,319.292246650588
2662,2266_007.9,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,WFRC,WFRC,0,0,600,600,600,600,600,0,0,0,0,0,1,0,Not in TDM. Add some growth.,,0,,0,0,0,0,0,0,0,0,Salt Lake,962.856574201617
2663,2266_008.4,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,WFRC,WFRC,0,0,3000,3000,3000,3100,3100,0,0,0,0,0,1,0,Not in TDM. Add some growth.,,0,,0,0,0,0,0,0,0,0,Salt Lake,1276.86692870521
2664,2266_009.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,WFRC,WFRC,0,0,3000,3000,3000,3000,3100,0,0,0,0,0,1,0,Not in TDM. Add some growth.,,0,,0,0,0,0,0,0,0,0,Salt Lake,319.828807872904
2665,2269_000.0,1,1.0946,1.0117,1.0095,1.0106,262,5467.3,5679.3,5886.7,6937.4,6789.2,7090.6,4995,5188,5378,6338,6202,6478,5300,5400,5600,6600,6500,6700,35,WFRC,WFRC,0,0,0,0,0,200,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,2467.29305122196
2666,2270_000.0,1,1.0946,1.0117,1.0095,1.0106,-5350,28056.4,29165.0,28944.6,29796.6,30834.5,31230.4,25632,26644,26443,27221,28170,28531,20500,21500,21000,22000,23000,23000,35,WFRC,WFRC,0,0,0,500,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,630.66235275125
2667,2270_000.3,1,1.0946,1.0117,1.0095,1.0106,-4246,26848.7,28066.8,28028.0,28699.7,29730.5,30175.1,24528,25641,25606,26219,27161,27567,20500,21500,21500,22000,23000,23500,35,WFRC,WFRC,0,0,0,500,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,640.495614258668
2668,2270_000.6,1,1.0946,1.0117,1.0095,1.0106,-4491,26271.0,27307.8,27103.0,28195.0,29103.9,29383.9,24001,24948,24761,25758,26589,26844,19500,20500,20500,21500,22000,22500,35,WFRC,WFRC,0,0,0,500,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,634.575277150113
2669,2270_000.9,1,1.0946,1.0117,1.0095,1.0106,-4767,30141.5,31008.0,32626.8,33379.8,34820.6,36583.2,27537,28328,29807,30495,31811,33422,23000,23500,25000,25500,27000,28500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,641.82163950204
2670,2270_001.2,1,1.0946,1.0117,1.0095,1.0106,1028,29421.6,30006.4,31150.4,31347.5,32364.9,33856.7,26879,27413,28458,28638,29568,30931,28000,28500,29500,29500,30500,32000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,637.337125692689
2671,2270_001.5,1,1.0946,1.0117,1.0095,1.0106,10281,15178.6,13140.0,13347.1,12803.8,12979.7,13686.6,13867,12004,12194,11697,11858,12504,24000,22500,22500,22000,22000,23000,35,WFRC,WFRC,0,0,2000,2000,2500,2500,2000,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,642.943718043217
2672,2270_001.8,1,1.0946,1.0117,1.0095,1.0106,-25937,40423.1,41141.7,42175.2,42647.5,43373.5,43756.2,36930,37586,38530,38962,39625,39975,11000,11500,12500,13000,13500,14000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,,0,,0,0,0,1,0,0,0,0,Salt Lake,660.514940373451
2673,2270_002.1,1,1.0924,1.0104,1.0243,1.01735,-12234,25373.5,25039.7,25575.0,25600.7,27139.2,28395.2,23227,22922,23412,23435,24844,25993,11000,10500,11000,11000,12500,14000,35,WFRC,WFRC,0,0,500,0,0,0,0,0,0,0,1,0,0,0,none,,0,,0,0,0,1,0,0,0,0,Salt Lake,646.272688211694
2674,2270_002.4,1,1.0924,1.0104,1.0243,1.01735,2423,20165.8,20258.8,21282.8,21420.6,22709.6,23834.4,18460,18545,19483,19609,20789,21818,21000,21000,22000,22000,23000,24000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,638.635001472178
2675,2270_002.7,1,1.0924,1.0104,1.0243,1.01735,8161,13897.9,13600.6,14205.5,13909.4,14886.6,15528.8,12722,12450,13004,12733,13627,14215,21000,20500,21000,21000,22000,22500,35,WFRC,WFRC,0,0,500,0,500,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,636.168242240622
2676,2270_003.0,1,1.0924,1.0104,1.0243,1.01735,5539,11929.1,11684.5,12196.0,12237.7,12526.3,12737.4,10920,10696,11164,11203,11467,11660,16500,16000,16500,16500,17000,17000,35,WFRC,WFRC,0,0,500,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,697.506440166928
2677,2270_003.3,1,1.0924,1.0104,1.0243,1.01735,0,9988.8,10018.4,10787.9,10764.6,10981.6,11634.3,9144,9171,9875,9854,10053,10650,9100,9200,9900,9900,10000,10500,35,WFRC,WFRC,0,0,500,0,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,3126.92886640792
2678,2272_000.0,1,1.0924,1.0104,1.0243,1.01735,532,5878.4,5958.6,6490.6,6635.6,6621.6,7031.5,5381,5455,5942,6074,6062,6437,5900,6000,6500,6600,6600,7000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,1588.16805555063
2679,2272_000.7,1,1.0924,1.0104,1.0243,1.01735,-4377,11241.3,11047.4,11607.7,11760.3,12028.3,12683.6,10290,10113,10626,10766,11011,11611,5900,5700,6200,6400,6600,7200,35,WFRC,WFRC,0,0,200,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,0,0,0,0,0,0,Salt Lake,293.094416304078
2680,2272_000.9,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,WFRC,WFRC,0,0,2500,2600,2600,2700,2700,0,0,0,0,0,1,0,Not in TDM. Add some growth.,,0,,0,0,0,0,0,0,0,0,Salt Lake,1193.30327728578
2681,2274_000.0,1,1.0946,1.0117,1.0095,1.0106,5034,6270.4,6464.4,6960.3,6978.6,7251.5,7884.7,5728,5906,6359,6375,6625,7203,11000,11000,11500,11500,11500,12000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,1235.71473527768
2682,2274_000.6,1,1.0946,1.0117,1.0095,1.0106,2413,7707.2,7737.8,8205.3,8439.8,8533.3,9049.3,7041,7069,7496,7710,7796,8267,9500,9500,9900,10000,10000,10500,35,WFRC,WFRC,0,0,100,0,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,800.002667091213
2683,2274_000.9,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Not in TDM.,,0,,0,0,1,0,0,0,0,0,Salt Lake,385.241469270777
2684,2276_000.0,1,1.0924,1.0104,1.0243,1.01735,145,5350.1,5097.1,5114.5,5122.4,5397.3,5651.1,4898,4666,4682,4689,4941,5173,5000,4800,4800,4800,5100,5300,35,WFRC,WFRC,0,0,200,200,200,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,1,0,0,0,0,0,0,Salt Lake,1112.20414406332
2685,2280_000.0,1,1.0924,1.0104,1.0243,1.01735,11451,2431.4,2376.6,2500.9,2545.8,2557.2,2714.1,2226,2176,2289,2330,2341,2485,13500,13500,13500,14000,14000,14000,35,WFRC,WFRC,0,0,500,500,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,1112.33755504086
2686,2282_000.0,1,1.0924,1.0104,1.0243,1.01735,-14269,23573.1,23935.4,24349.0,25174.9,24726.3,24573.7,21579,21911,22289,23045,22635,22495,7300,7600,8000,8800,8400,8200,35,WFRC,WFRC,0,0,0,100,-500,-100,100,0,0,0,1,0,0,0,smoothing,,0,,0,0,0,1,0,0,0,0,Salt Lake,1121.3699450576
2687,2282_000.5,1,1.0924,1.0104,1.0243,1.01735,-11955,21044.9,21723.8,22347.3,22454.1,22440.4,22443.0,19265,19886,20457,20555,20542,20545,7300,7900,8500,8600,8600,8600,35,WFRC,WFRC,0,0,0,0,0,100,100,0,0,0,1,0,0,0,smoothing,,0,,0,0,0,1,0,0,0,0,Salt Lake,1199.64937682366
2688,2282_001.1,1,1.0924,1.0104,1.0243,1.01735,-10851,19839.2,20567.1,21061.1,20895.3,20832.1,20790.8,18161,18827,19280,19128,19070,19032,7300,8000,8400,8300,8200,8200,35,WFRC,WFRC,0,0,0,0,100,200,400,0,0,0,1,0,0,0,smoothing,,0,,0,0,0,1,0,0,0,0,Salt Lake,1231.04978602822
2689,2284_000.0,1,1.0946,1.0117,1.0095,1.0106,-1492,6199.8,6393.9,6873.9,7280.2,7567.0,8050.1,5664,5841,6280,6651,6913,7354,4200,4300,4800,5200,5400,5900,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,1187.30409854648
2690,2284_000.5,1,1.0946,1.0117,1.0095,1.0106,-2699,7521.4,7632.3,8079.8,8381.5,8690.0,9141.0,6871,6973,7382,7657,7939,8351,4200,4300,4700,5000,5200,5700,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,1183.74170787577
2691,2284_001.1,1,1.0946,1.0117,1.0095,1.0106,-1894,6640.1,6926.7,7506.2,7249.2,7593.0,8029.0,6066,6328,6857,6623,6937,7335,4200,4400,5000,4700,5000,5400,35,WFRC,WFRC,0,0,0,0,300,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,1336.90872426114
2692,2289_000.0,1,1.0918,1.0107,1.0324,1.02155,5703,232.0,204.2,1827.8,2381.2,257.7,245.2,212,187,1674,2181,236,225,5900,5900,7400,7900,5900,5900,35,WFRC,WFRC,0,0,100,0,0,0,100,0,1,0,1,0,0,0,"smoothing, dip in 2042 due to adj roadway improvements",,0,,0,1,0,1,0,0,0,0,Salt Lake,3843.20745818806
2693,2289_001.8,1,1.0924,1.0104,1.0243,1.01735,5703,232.0,20285.3,24315.8,38818.1,22991.7,24330.9,212,18569,22259,35535,21047,22273,5900,24500,28000,41000,27000,28000,35,WFRC,WFRC,0,0,0,0,-3000,0,0,0,1,0,1,0,1,0,"smoothing, dip in 2042 due to adj roadway improvements",,0,,0,1,0,1,0,1,0,0,Salt Lake,428.494923806073
2694,2290_000.0,1,1.0924,1.0104,1.0243,1.01735,3520,3668.1,5787.4,7134.5,9078.1,12738.0,15769.3,3358,5298,6531,8310,11661,14435,6900,8800,10000,12000,15000,18000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,2124.55386954737
2695,2290_001.0,1,1.0946,1.0117,1.0095,1.0106,3422,6412.0,7608.0,9665.2,10770.0,16744.7,19248.8,5858,6950,8830,9839,15298,17585,9300,10500,12500,13500,18500,21000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,1888.67119791415
2696,2290_001.9,1,1.0946,1.0117,1.0095,1.0106,7958,9682.5,9984.6,11250.5,14173.6,17371.7,18914.2,8846,9122,10278,12949,15870,17280,17000,17000,18000,21000,24000,25000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,759.214794093132
2697,2290_002.2,1,1.0946,1.0117,1.0095,1.0106,9668,7811.1,8146.9,9092.4,10290.5,12574.5,13661.0,7136,7443,8307,9401,11488,12480,17000,17000,18000,19000,21000,22000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,1256.20826956738
2698,2290_002.8,1,1.0946,1.0117,1.0095,1.0106,8333,9340.5,9730.2,10685.3,12224.3,12446.3,13259.6,8533,8889,9762,11168,11371,12114,17000,17000,18000,19500,19500,20500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,1562.68684809632
2699,2290_003.6,1,1.0946,1.0117,1.0095,1.0106,8492,17121.6,17537.9,18488.1,19481.5,19922.4,20078.8,15642,16022,16890,17798,18201,18344,24000,24500,25500,26500,26500,27000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,995.926372744008
2700,2290_004.0,1,1.0946,1.0117,1.0095,1.0106,2753,16355.1,16331.9,16733.5,17004.6,17650.5,18010.5,14942,14920,15287,15535,16125,16454,17500,17500,18000,18500,19000,19000,35,WFRC,WFRC,0,0,500,0,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,1131.15051260186
2701,2290_004.6,1,1.0946,1.0117,1.0095,1.0106,3204,7840.6,8030.8,8480.1,9192.1,9378.1,10151.9,7163,7337,7747,8398,8568,9275,10500,10500,11000,11500,12000,12500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,2472.27508311678
2702,2290_005.7,1,1.0946,1.0117,1.0095,1.0106,7243,11103.9,11494.3,12145.8,13302.1,13707.9,14424.3,10144,10501,11096,12152,12523,13178,17500,17500,18500,19500,20000,20500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,1462.50300443372
2703,2290_006.4,1,1.0946,1.0117,1.0095,1.0106,-13397,35659.0,36436.6,38506.8,40831.5,41135.7,40732.0,32577,33288,35179,37303,37581,37212,19000,20000,22000,24000,24000,24000,35,WFRC,WFRC,0,0,0,0,0,0,500,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,489.144764523811
2704,2290_006.6,1,1.0946,1.0117,1.0095,1.0106,1059,19100.4,19734.2,22216.8,23433.8,24013.5,23396.3,17450,18029,20297,21409,21938,21374,18500,19000,21500,22500,23000,22500,35,WFRC,WFRC,0,0,0,0,0,0,500,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,636.553491460352
2705,2290_006.9,1,1.0946,1.0117,1.0095,1.0106,2661,17347.7,18228.9,22341.1,24089.4,24475.2,23510.6,15848,16653,20410,22007,22360,21479,18500,19500,23000,24500,25000,24000,35,WFRC,WFRC,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,319.206076610982
2706,2290_007.1,1,1.0946,1.0117,1.0095,1.0106,4089,15784.3,16729.2,20812.6,22462.5,23214.0,20103.8,14420,15283,19014,20521,21208,18366,18500,19500,23000,24500,25500,22500,35,WFRC,WFRC,0,0,0,0,0,-500,2500,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,318.40477814347
2707,2290_007.2,1,1.0946,1.0117,1.0095,1.0106,3042,13864.1,15182.6,18283.3,18968.2,19753.3,20210.0,12666,13870,16703,17329,18046,18463,15500,17000,19500,20500,21000,21500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,637.873786332089
2708,2290_007.5,1,1.0946,1.0117,1.0095,1.0106,4038,12774.2,14088.4,16436.8,17401.8,18049.2,18148.9,11670,12871,15016,15898,16489,16580,15500,17000,19000,20000,20500,20500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,636.026467656483
2709,2290_007.8,1,1.0946,1.0117,1.0095,1.0106,3023,12845.5,14039.0,15798.9,16570.4,17147.6,17224.0,11735,12826,14433,15138,15666,15735,15000,16000,17500,18000,18500,19000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,635.896413285612
2710,2290_008.1,1,1.0946,1.0117,1.0095,1.0106,3346,8171.6,8756.2,9875.5,10905.3,11214.7,11403.0,7465,7999,9022,9963,10245,10418,11000,11500,12500,13500,13500,14000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,637.474200922501
2711,2290_008.4,1,1.0946,1.0117,1.0095,1.0106,3628,8339.5,8761.2,9545.6,10371.6,10637.9,11211.8,7619,8004,8721,9475,9719,10243,11000,11500,12500,13000,13500,14000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,637.352025426216
2712,2290_008.7,1,1.0946,1.0117,1.0095,1.0106,2295,7833.9,8216.3,8703.2,11128.4,11176.8,11186.4,7157,7506,7951,10167,10211,10220,9500,9800,10000,12500,12500,12500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,636.16308956988
2713,2290_009.0,1,1.0946,1.0117,1.0095,1.0106,692,8236.5,8426.2,8794.2,9532.2,9703.8,9902.0,7525,7698,8034,8708,8865,9046,8200,8400,8700,9400,9600,9700,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,661.870325501466
2714,2290_009.3,1,1.0924,1.0104,1.0243,1.01735,2615,6119.2,6173.7,6440.1,6743.9,6847.8,7000.0,5602,5652,5895,6173,6269,6408,8200,8300,8500,8800,8900,9000,35,WFRC,WFRC,0,0,100,0,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,1273.25323998413
2715,2290_009.9,1,1.0946,1.0117,1.0095,1.0106,2526,4929.5,4836.6,4969.9,5754.4,5967.8,6153.5,4503,4419,4540,5257,5452,5622,7000,6900,7100,7800,8000,8100,35,WFRC,WFRC,0,0,100,0,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,1,0,0,0,0,0,0,Salt Lake,644.604235236719
