OBJECTID,SEGID,FAC_WDAVG,aadtAdjFactor,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,ADJHIST,NOTES_FURREV,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,FL_REV,OV_REV,FL_LTPRV,OV_LTPRV,FL_ZERO,OV_ZERO,FL_HIADJ,OV_HIADJ,FL_50LT19,OV_50LT19,FL_503X19,OV_503X19,FL_FURREV,OV_FURREV,CreationDate,Creator,EditDate,Editor,Shape__Length,GlobalID
3485,1251_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,377.804799932461,dbb81fbb-f13a-4772-9c97-b42b663d0501
3486,1251_000.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1348.35482996927,d1e39068-83cb-42c3-8848-c3acf60f157a
3487,1251_000.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,576.679167383291,7bf8d808-f79c-4aa9-8d87-a4d707331802
3488,1251_001.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,977.553779229177,152244f2-6f61-48a0-881b-8f64b6d2ff48
3489,1251_001.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,160.458542713428,904812cf-6c15-4209-bc6e-3eaf3d3813f8
3490,1254_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2102.45367462947,89c60332-4c1f-4167-90c1-3c28877c0f8c
3491,1254_001.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,4148.69430005446,30ee839e-ae4c-4a59-a593-996125bb8a84
3492,1254_002.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1376.8637334975,78360c58-a733-4980-aa3c-dde8c606f8bd
3493,1254_003.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,13738.4282680141,c6c22ec1-5909-43be-a41d-3dadacbe823a
3494,1255_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,633.255645639547,80b1e498-8039-4118-9499-f987e23a614e
3495,1255_000.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1094.58087820586,b4fb3b76-47e7-4f1e-a57f-10f0e7182a9f
3496,1255_000.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,568.72477446826,a15f9d18-69cd-44a2-9084-ad0bffb38559
3497,1255_001.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,991.169396428684,0ea447ff-69e9-4d14-b80a-ce6e3c4b0a07
3498,1256_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,6031.73275278357,885f85a3-b545-4e50-96a3-f63afd77b998
3499,1256_002.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,457.072530928283,97388d8f-5bc9-438c-b1e9-7ec43532b249
3500,1258_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2231.30975271227,c19b58aa-a3f6-4ae8-8d22-b1db9f4cb016
3501,1259_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,733.141850073622,4511bfb9-a062-498a-91cd-9e25f110473a
3502,1260_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1201.62923928336,249ae491-f318-4e74-a8dd-10c65e1c264c
3503,1260_000.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,3474.63632693632,2433cc07-df8b-4030-90c4-e7668e3448ae
3504,1262_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,10578.8798332206,ce339328-4794-49e2-b96e-6ef248e808ac
3505,1264_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1094.51171524439,cff5072e-b06f-4717-852f-dbb28d462578
3506,1264_000.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,534.501911097084,924409d0-a8fb-469d-9f78-74207aa09b32
3507,1264_000.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,616.616227240262,e1bbd37b-945c-479d-906a-6ea77da10468
3508,1264_001.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1094.89261902754,87f9955f-2d9c-4fdb-be86-6055520bc5c5
3509,1264_001.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,574.859247003055,86cfd73d-4e08-42d7-b426-dd525917c2e8
3510,1264_001.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1120.03831474468,d24c8f77-34ac-4492-97dd-4cfa1cb693e4
3511,1264_002.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1084.6241325758,ef295d0a-ca68-44fa-9dd0-7d2636b8e293
3512,1265_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1080.07833337477,9e9e2f0d-17fa-4f2a-ad67-136a925870f1
3513,1266_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,365.814834659392,6a466f74-bfac-4a59-9010-dd9ff278bd61
3514,1266_000.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,613.393129422105,5976b39c-fd4d-43e2-af86-081f1b639c6a
3515,1266_000.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1319.28274144039,a1208399-3e83-4bfb-8626-3cbbe5bbc478
3516,1266_001.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2413.80623334617,e7a0ba86-0b5c-4b5f-be9e-1da93fe010c5
3517,1266_002.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1767.70493314179,5785b110-9615-426a-afd3-71ce778e3a2b
3518,1266_003.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,742.817348934968,b54d1f22-b146-4cca-ba25-18219ccf00c0
3519,1267_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,842.198352088068,4799b3a7-195d-4b99-a167-01bf6c119690
3520,1267_000.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1073.26059108813,f8b3cc6b-5cc3-42d5-91ca-42f7370daacc
3521,1267_000.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,556.350893278629,267a2b4d-24a2-406d-900d-45d8a3f7d1f0
3522,1267_001.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,560.971186339155,fcebe8c4-d47e-4703-9a57-57931f088664
3523,1267_001.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1078.00671914781,e9119090-c010-4f2e-9b4b-370907d8cbdd
3524,1267_001.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,851.649665252668,f87eace2-1e29-4033-a1ea-e2030cf626ce
3525,1267_002.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1411.56261414483,f23f9832-71d0-40c4-b3a6-0dbd56c10b8a
3526,1267_002.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1159.43772769698,6f127450-896a-44a2-b897-72c5eca56e3a
3527,1267_003.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1327.17623482701,d518f841-2190-4871-b748-6393cf5ac36a
3528,1267_004.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,575.355800601262,d6aded32-21e2-40f9-b867-d9ab39fc99bc
3529,1267_004.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,553.503752627066,a97332e7-c588-41ad-8b0a-fa266b153dfe
3530,1267_004.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,449.737007244444,bf2e569b-e54f-4011-bafe-87baff88c99a
3531,1268_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1094.67177599985,2f0c8303-b657-4d2c-a2f6-61a6a65abf16
3532,1268_000.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,3263.81314583004,eb412968-220b-4e3e-807d-b9f69b6824bc
3533,1268_002.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1085.52775773675,dda0cd69-8415-4a49-8d8d-aa2acb52c46f
3534,1268_002.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1088.85823668413,d4656351-6a7c-448c-855a-74f37b96e42a
3535,1268_003.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,537.174455512015,2fbd11d1-54d4-459a-b8ab-96a630ba9174
3536,1270_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,3031.42130642474,a47d02ee-03dd-4a0d-8eca-ac930bb66c83
3537,1270_001.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1399.46567568189,eb158c2d-7be6-45cc-ac3f-ac3bc265eca6
3538,1271_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1093.65230657743,d34906d9-8f98-4718-8d29-5b806e2fd53b
3539,1271_000.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1083.66921828556,1df7630b-4d0f-40e1-85c7-b6f0f3d4509c
3540,1272_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,Cache,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,10587.1024919299,1ad92823-a415-49f3-afda-955e051b3f7c
3541,1274_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,7613.80967516489,34bd0d92-1169-4f76-98aa-32734364d8b3
3542,1274_003.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,9389.68836310145,35672baf-cdcd-4c3c-9f41-cb5024ad81cd
3543,1276_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,8089.45697987399,2f5bf9b8-0e57-4d77-ae11-c9f3c64bf705
3544,1278_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,7274.56855570226,931330a7-f168-4eb8-bbd8-d20cbe5f8503
3545,1279_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,3251.56150177581,cf92aee0-3088-4d90-857b-328b0a0ca920
3546,1279_001.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,4336.19074722644,3eca9a54-1463-4c3c-bb01-62ceb9ce78a3
3547,1280_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CACHE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,12195.2636240347,053435db-4af2-4fa1-9f10-80d2888c2649
3548,1300_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,65961.0486335221,6fb98510-b412-43cc-8453-b4606c648e60
3549,1300_031.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2387.59075277061,0042b989-e3c2-4f5c-ac82-df47bfa63684
3550,1300_032.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,12233.6250114619,ba9b8028-77cc-41be-a61d-2615d0b8cf89
3551,1300_043.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,62156.8045148415,7e771d52-3d24-4dde-a850-f771114b9c1a
3552,1300_068.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,3604.10689733718,931f1c48-fd6e-4563-9e4c-b1e726aa9e52
3553,1302_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,9989.70043078182,59572831-1308-470c-a383-273e8639f49d
3554,1304_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,19169.4918411156,e537d809-6765-4aa6-8fbf-9832085b52cf
3555,1304_009.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,6252.27252628842,3bad696a-f911-43af-9db6-8db765ba1552
3556,1304_012.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,18996.3177499923,1284fe14-a68c-431d-b368-2e5f8b899a79
3557,1305_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,3823.85061987349,485efaad-e69e-4c57-84f6-c33aa6c22e1e
3558,1306_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,3307.83605383897,656f4d07-157b-478e-ba28-195e048a158c
3559,1306_001.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,4463.73956493772,8618dc15-496f-4882-b2d9-9094c5db85a7
3560,1306_003.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1709.70840054473,dfb9f50c-97e3-475c-8e56-f25f9b93fa18
3561,1306_004.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,5853.04812123889,5727a397-23ef-4f62-8299-421d91f7d191
3562,1307_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,233.584885671681,e558a312-d85e-4a6c-8b60-b18f4f610679
3563,1307_000.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,930.182298531651,dc17570d-e5c8-4237-9f04-31f1bd03a653
3564,1307_000.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1036.82468875593,3489a70f-85d0-4b8e-9a0d-bfa888011921
3565,1308_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,16843.1115259519,80463502-351a-4e4b-9c60-75200af1b49d
3566,1309_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1849.24264481209,1d810ddb-9c7d-4b03-80fd-cde7ab6360eb
