FID,Id,SEGID,FAC_WDAVG,aadtAdjFac,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,AADT2019,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,FL_NOREV,FL_LTPRV,FL_502X19,FL_ZERO,Shape__Length,GlobalID,CreationDate,Creator,EditDate,Editor
67,0.0,0089_402.2,1.0924,0.0,37714.0,69873.0,72242.0,75002.0,86148.0,91244.0,40500.0,72500.0,75000.0,77500.0,89000.0,94000.0,DAVIS,WFRC,40456.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,1.0,0.0,2181.34636429306,e9577877-ceb8-4961-967e-bddf9bbbcd6a,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
68,0.0,0040_121.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,7467.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2112.92898189793,6a2d1f65-c1e7-4d89-bc5b-4f5bec38defe,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
69,0.0,0079_003.6,1.0946,0.0,13563.0,13607.0,14435.0,14897.0,15111.0,16513.0,10000.0,10000.0,11000.0,11500.0,11500.0,13000.0,WEBER,WFRC,10098.0,0.0,500.0,0.0,0.0,500.0,0.0,Smoothing,1.0,1.0,0.0,0.0,314.296761784912,8819681f-0db0-45c4-b592-bd9cc6409ae3,1692742582101,bhereth_wfrcgis,1693277962099,
70,0.0,0006_093.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MILLARD,UDOT,2771.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,12254.8664841561,38665429-01da-4c3a-9988-948fb4a10b07,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
71,0.0,0018_003.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,45466.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,223.563533944734,12227c7f-71b5-40ad-937d-58f0812a39c9,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
72,0.0,0006_099.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MILLARD,UDOT,1304.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,9797.56789281809,e0a571e4-fce8-48fe-836a-7d26d925f464,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
73,0.0,0089_403.2,1.0924,0.0,47808.0,69420.0,72224.0,75078.0,88338.0,93714.0,39000.0,61000.0,63500.0,66500.0,79500.0,85000.0,DAVIS,WFRC,39181.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,1.0,0.0,2296.29264686625,82ef21af-9c1d-44df-a99d-a52eaf881db6,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
74,0.0,0040_122.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,7467.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,5489.46787998052,afc6cbaa-33d4-4c57-ae5b-b81a9a8f2963,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
75,0.0,0079_003.8,1.0946,0.0,18718.0,18882.0,19309.0,19413.0,20320.0,28594.0,12000.0,12000.0,12500.0,12500.0,13500.0,21500.0,WEBER,WFRC,11849.0,0.0,0.0,0.0,500.0,0.0,0.0,Additional capacity in 2050,1.0,0.0,0.0,0.0,313.954040417384,1ffb7b35-42f6-475b-b09a-5e7fb808f712,1692742582101,bhereth_wfrcgis,1693278139015,
76,0.0,0040_125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,7467.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,11447.5343421008,b1fe96d7-c1a3-4de7-919f-4d94fb987b64,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
77,0.0,0079_003.9,1.0946,0.0,19955.0,20251.0,21012.0,21474.0,22422.0,30712.0,12000.0,12000.0,13000.0,13500.0,14500.0,22500.0,WEBER,WFRC,11849.0,0.0,500.0,0.0,0.0,0.0,0.0,Additional capacity in 2050,1.0,0.0,0.0,0.0,928.737400960035,df933bd2-93d8-4818-ba1c-d4470c4465a7,1692742582101,bhereth_wfrcgis,1693278301034,
78,0.0,0006_104.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MILLARD,UDOT,2351.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1823.84537891064,b10a085b-de83-4117-b41a-507084d184eb,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
79,0.0,0040_130.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,6298.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,14825.5858375305,d7160fa0-bce4-4a0d-a7aa-090008a51acb,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
80,0.0,0079_004.3,1.0946,0.0,16036.0,16571.0,17171.0,17710.0,18049.0,22329.0,8700.0,9200.0,9800.0,10500.0,10500.0,15000.0,WEBER,WFRC,8694.0,0.0,0.0,0.0,-200.0,0.0,0.0,Smoothing,1.0,0.0,0.0,0.0,1232.98813346789,3c58954b-e761-4192-a6dd-90fe43e3c1d8,1692742582101,bhereth_wfrcgis,1693278159806,
81,0.0,0040_137.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,6298.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,7785.41909945723,dfa5b0ce-3d49-461b-b6b4-a6d5146cb7e5,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
82,0.0,0006_105.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MILLARD,UDOT,738.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,4660.74819374855,53434f30-aa8b-485a-9942-f29007081b6d,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
83,0.0,0040_141.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,6298.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,579.434845157259,ade46201-6b15-426f-aa5d-d9254c7259b8,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
84,0.0,0018_003.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,17068.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1312.03961601774,f03f1aca-e968-4d2d-bc15-8cdadeace882,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
85,0.0,0040_141.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,8000.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1369.50033093194,78475af2-01c2-4200-a2e3-ab21ced5c8dd,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
86,0.0,0040_142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,8000.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1083.26067493719,76fee529-5403-4ebb-8985-ed1a1a8e306c,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
87,0.0,0040_142.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,8000.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,590.45441847886,3e9281c1-4abd-44d6-b320-9f1dea413b40,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
88,0.0,0040_142.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,25732.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1565.13938733299,12387613-f57c-434c-ac47-61b4b4ca7fe4,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
89,0.0,0089_404.3,1.0918,0.0,63407.0,78510.0,81941.0,84933.0,101682.0,106810.0,52000.0,67000.0,70500.0,73500.0,90000.0,95000.0,DAVIS,WFRC,51823.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,3042.22701285347,3b146b34-2dec-42cc-ac80-3d17d22718aa,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
90,0.0,0040_143.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,25732.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,550.633287131221,577850c7-d070-4a25-9974-8418e666eb7c,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
91,0.0,0040_143.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,25732.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1056.97874756877,2e0b7bb1-5427-40ba-bbf1-f8c7d6f1fce5,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
92,0.0,0040_144.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,25732.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1057.3033436565,503dfd48-902f-4997-ac08-0e4bf169eed8,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
93,0.0,0040_144.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,15345.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2316.84487855995,518953ae-65eb-41d0-8077-fa163a99c168,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
94,0.0,0040_145.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,15345.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,478.526332003608,f380c130-b227-42cc-90ec-6d6af9a168bd,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
95,0.0,0040_146.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,16077.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1713.2160230896,1e6c4a57-b237-4684-9e10-674d1c778054,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
96,0.0,0040_146.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,16077.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,803.5432670308,19490bf0-3b18-4b38-a8cf-4bc177e667c7,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
97,0.0,0040_147.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,16077.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1338.81820848198,a99ecd8e-5929-4d36-8ec6-7ec1f8a1d305,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
98,0.0,0040_147.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,16077.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,716.962636889078,f15479cd-9a93-4c52-915c-5bddf73314ae,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
99,0.0,0040_148.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,6623.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2442.5666852001,6643fbce-4c2d-43e3-bf04-c9cf121d48fa,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
100,0.0,0040_149.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,3595.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,16328.1910813905,e913d5e1-5c01-4d7e-adaf-8fc6d27a726b,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
101,0.0,0040_157.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,3716.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1595.80698250108,a2137656-cea5-4231-9848-ce30b0a8fdb7,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
102,0.0,0040_157.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,3716.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,927.077994223571,a631252b-4e04-49b1-b0b7-8ebac8aff072,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
103,0.0,0040_158.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,3716.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1484.68426429403,de171a5b-a420-4c95-8d62-9bfad1ccf247,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
104,0.0,0040_159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,3716.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,20428.091829427,6edd029c-869c-40f3-ac8d-e56dd2c5808f,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
105,0.0,0040_168.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,3214.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,12598.395598246,7d68da68-c3b6-49c9-a80c-631e373616b9,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
106,0.0,0042_000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOX ELDER,UDOT,259.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1669.56514943823,9c96c445-18c5-4255-9379-eaa2fa2f5db6,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
107,0.0,0042_000.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOX ELDER,UDOT,259.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,14295.3013372554,e64a4200-38d6-4604-a5e4-838b127154a5,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
108,0.0,0043_000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAGGETT,UDOT,1196.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,9017.07558015328,c1e3b4a1-430a-4f51-913a-0838633efdb5,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
109,0.0,0043_004.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAGGETT,UDOT,1196.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,6828.34967928723,b2a02671-1324-4356-8b57-7618f48a6ad4,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
110,0.0,0043_007.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAGGETT,UDOT,848.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1074.98766529395,f587053f-d06e-4282-8309-2fb72edc11be,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
111,0.0,0043_007.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAGGETT,UDOT,1751.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1147.97069989317,03faa5a9-0f08-4662-a5da-46d41337bfd9,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
112,0.0,0043_008.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAGGETT,UDOT,1698.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2155.95086498163,733249a9-3828-48fd-ac5b-55ac8b57f995,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
113,0.0,0043_009.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAGGETT,UDOT,1698.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2283.8610331375,c4a3c05c-def2-4a7a-9ad8-6b340fb6e0be,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
114,0.0,0044_000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAGGETT,UDOT,969.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,7330.2768310741,cca71ecb-494c-4ce4-b457-c1cfe28ed8b6,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
115,0.0,0044_003.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAGGETT,UDOT,969.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,23835.9272385785,45f8c3ed-3e14-4744-bca6-e76de4e26a2d,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
116,0.0,0044_014.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAGGETT,UDOT,625.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,15885.4351166068,e798ef64-0d3c-4dc5-90b4-67db2d1447e6,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
117,0.0,0044_022.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAGGETT,UDOT,625.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,12444.9924797561,70279438-5420-4ca7-99d8-71aca45753a8,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
118,0.0,0045_000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,215.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,9673.03255157583,41143f0c-3771-483c-83a6-a5923144dd49,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
119,0.0,0045_004.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,454.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,9921.72527178021,fc4b3b51-ff97-413b-baa2-af1a97dd2170,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
120,0.0,0045_009.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,811.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,11465.0135115529,676ad152-2ff6-4b56-87e8-55b444855b2b,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
121,0.0,0045_014.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,1623.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,10430.7182298055,3df30f7a-f7c4-4a86-9cf5-2add59d9d75d,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
122,0.0,0045_019.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,1623.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,4168.18247077287,f59ccc3b-73bc-4fe7-94a3-ff11c122faf5,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
123,0.0,0045_021.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,1623.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,4833.31765655358,c5ec540b-c722-4e60-82df-9fc69734c5f8,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
124,0.0,0045_024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,1894.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,18727.5219253433,e03d3e99-e0fa-4440-8936-d7bf45e6a25e,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
125,0.0,0045_033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,1894.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,6717.81274555611,86979cda-4e58-4d61-8fcf-3a89c684ef83,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
126,0.0,0045_036.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,1894.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,3462.43587991402,3b37b2ab-744b-49df-9772-cd7c10ac05c7,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
127,0.0,0045_037.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,1894.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1081.44655534093,89235866-727c-4a2c-b2df-ee95a5a0f72d,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
128,0.0,0045_038.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UINTAH,UDOT,3801.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,3596.43798336821,c916f8ba-cc13-49fe-bb11-bb1ec29f564f,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
129,0.0,0046_000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAN JUAN,UDOT,849.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,13334.423620379,b9d1a9e8-eab3-436a-ab15-c0964c739199,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
130,0.0,0046_006.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAN JUAN,UDOT,849.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,5230.42334284423,c40fbf53-3b90-415f-b900-441503332d54,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
131,0.0,0046_009.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAN JUAN,UDOT,424.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,25750.6994372065,e585076d-6d1c-44f3-8f68-ab5b85808145,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
132,0.0,0048_000.0,1.0946,0.0,32844.0,30469.0,32367.0,33666.0,37380.0,38084.0,39500.0,37500.0,39000.0,40500.0,44000.0,45000.0,SALT LAKE,WFRC,39634.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1016.44243998982,7446be6a-9033-4b76-9c4e-0c00f288bd02,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
133,0.0,0048_000.5,1.0924,0.0,36168.0,33278.0,35702.0,33940.0,35286.0,34758.0,33500.0,30500.0,33000.0,31500.0,32500.0,32000.0,SALT LAKE,WFRC,33580.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1072.54733084561,57a5f471-9d68-4bf6-aea9-d9dc403a30c8,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
134,0.0,0048_001.0,1.0924,0.0,37808.0,33050.0,34768.0,33729.0,38148.0,39085.0,38500.0,34000.0,35500.0,34500.0,39000.0,40000.0,SALT LAKE,WFRC,38621.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1078.58182191476,e3b3176a-f663-4c22-8fba-f122c8e4fc61,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
